"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,2,165,84,20,4
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,0,0,167,137,32,7
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,21,5,162,29,20,9
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,9,5,162,48,30,18
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,7,4,163,99,59,40
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,2,2,165,114,25,4
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,5,3,164,165,45,5
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,0,0,167,362,70,23
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,22,6,161,53,32,21
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,5,2,165,111,67,44
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,14,4,163,220,122,98
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,3,3,164,252,47,18
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,488,83,37
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,2,2,165,826,128,70
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,19,6,161,86,51,35
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,8,3,164,177,99,78
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,16,5,162,300,154,146
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,1,1,166,347,66,19
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,2,2,165,738,118,61
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,1,1,166,1169,159,122
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,34,7,160,160,91,69
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,12,4,163,284,152,132
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,24,5,162,322,163,159
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,609,106,47
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,3,3,164,1018,148,97
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,4,2,165,1308,166,157
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,32,7,160,209,120,89
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,20,7,160,307,159,148
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,23,8,159,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,0,0,167,894,134,83
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,3,2,165,1218,163,141
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,2,1,166,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,10,5,162,263,139,124
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,14,5,162,330,166,164
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,19,4,163,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,6,5,162,1017,147,98
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,4,3,164,1302,166,158
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,3,2,165,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,2,2,165,1,1,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,6,6,161,2,2,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,6,6,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,2,2,165,7,7,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,9,9,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,2,2,165,8,8,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,6,6,161,3,3,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,11,11,156,1,1,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,7,7,160,3,3,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,9,9,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,2,2,165,14,13,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,25,24,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,5,5,162,5,5,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,11,10,157,11,10,1
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,7,7,160,19,18,1
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,26,25,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,43,36,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,96,82,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,17,17,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,38,36,2
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,83,73,10
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,60,52,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,4,4,163,130,92,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,310,141,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,8,8,159,26,25,1
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,7,7,160,80,72,8
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,4,4,163,175,129,46
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,3,3,164,131,96,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,296,145,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,662,167,0
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,9,8,159,64,58,6
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,7,7,160,156,119,37
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,11,11,156,269,161,108
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,3,3,164,276,138,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,5,5,162,591,166,1
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1068,167,25
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,8,8,159,129,98,31
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,4,4,163,238,156,82
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,8,8,159,324,167,157
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,467,158,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,906,167,8
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,4,4,163,1275,167,115
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,4,4,163,187,129,58
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,7,7,160,297,165,132
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,7,7,160,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,2,2,165,676,166,0
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,2,2,165,1146,167,43
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1331,167,162
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,4,4,163,230,153,77
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,4,4,163,320,167,153
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,7,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,904,167,4
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1296,167,130
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,3,3,164,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,15,13,154,2,2,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,12,10,157,1,1,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,11,10,157,3,3,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,3,3,164,9,7,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,11,7,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,1,1,166,14,11,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,8,7,160,6,5,1
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,5,5,162,4,4,0
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,10,8,159,4,3,1
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,17,12,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,11,10,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,0,0,167,22,16,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,8,8,159,8,8,0
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,11,9,158,18,16,2
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,7,7,160,19,15,4
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,31,22,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,80,39,0
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,4,4,163,107,55,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,9,9,158,19,17,2
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,6,5,162,46,37,9
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,5,5,162,87,64,23
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,48,26,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,147,66,1
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,372,112,3
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,3,3,164,43,37,6
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,11,9,158,87,72,15
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,5,5,162,187,120,67
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,164,70,1
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,0,0,167,378,119,5
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,719,154,14
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,12,12,155,79,64,15
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,6,6,161,168,110,58
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,5,5,162,283,160,123
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,282,100,1
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,4,4,163,591,146,8
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1113,166,89
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,10,9,158,122,85,37
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,3,164,231,134,97
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,8,6,161,322,166,156
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,486,135,5
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,2,2,165,946,165,48
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1290,167,138
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,3,3,164,202,126,76
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,5,3,164,290,160,130
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,1,1,166,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,1,1,166,712,148,21
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1152,165,100
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1335,167,166
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,6,5,162,245,145,100
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,8,6,161,323,165,158
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,6,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,967,163,51
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1300,167,147
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,22,8,159,5,3,2
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,11,5,162,6,4,2
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,21,6,161,5,4,1
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,18,6,1
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,6,4,163,21,6,1
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,2,1,166,2,2,0
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,3,3,164,13,8,5
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,21,8,159,13,8,5
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,8,4,163,8,6,2
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,7,5,162,30,10,0
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,3,3,164,59,15,3
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,1,1,166,36,13,1
"bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,31,8,159,10,6,4
"bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,14,11,156,17,13,4
"bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,1,1,166,45,28,17
"bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,1,1,166,43,11,2
"bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,3,3,164,75,23,0
"bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,2,1,166,181,39,10
"bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,21,7,160,26,15,11
"bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,20,9,158,75,46,29
"bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,15,6,161,96,60,36
"bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,120,28,5
"bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,10,5,162,193,50,9
"bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,367,72,28
"bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,14,6,161,55,34,21
"bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,9,6,161,102,65,37
"bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,14,5,162,211,115,96
"bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,5,3,164,198,45,11
"bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,1,1,166,410,83,29
"bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,2,2,165,760,127,62
"bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,19,4,163,83,51,32
"bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,27,9,158,188,105,83
"bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,8,7,160,287,146,141
"bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,3,3,164,416,79,27
"bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,2,1,166,734,120,61
"bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,7,4,163,1214,164,134
"bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,16,5,162,149,82,67
"bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,7,5,162,253,137,116
"bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,9,3,164,321,162,159
"bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,4,2,165,566,104,31
"bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,6,3,164,964,145,94
"bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,5,3,164,1284,165,155
"bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,6,5,162,230,122,108
"bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,11,4,163,306,158,148
"bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,27,6,161,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,5,3,164,883,129,80
"bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,9,6,161,1235,163,145
"bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,5,5,162,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,8,1,166,262,137,125
"bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,8,3,164,331,166,165
"bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,13,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,9,6,161,1023,149,96
"bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,6,4,163,1322,167,161
"bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,8,5,162,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0,0,0,9,8,159,0,0,0
"bt","bglm",167,50,0.1,8,2,0.001,0,0,0,8,8,159,2,2,0
"bt","bglm",167,100,0.1,8,2,0.001,0,0,0,4,4,163,2,2,0
"bt","bglm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,8,8,0
"bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,4,4,0
"bt","bglm",167,100,0.1,2,8,0.001,0,0,0,1,1,166,4,4,0
"bt","bglm",167,25,0.1,8,2,0.025,0,0,0,4,3,164,8,8,0
"bt","bglm",167,50,0.1,8,2,0.025,0,0,0,9,9,158,2,2,0
"bt","bglm",167,100,0.1,8,2,0.025,0,0,0,7,7,160,5,5,0
"bt","bglm",167,25,0.1,2,8,0.025,0,0,0,3,3,164,21,21,0
"bt","bglm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,18,17,0
"bt","bglm",167,100,0.1,2,8,0.025,0,0,0,3,3,164,30,29,0
"bt","bglm",167,25,0.1,8,2,0.05,0,0,0,5,5,162,7,7,0
"bt","bglm",167,50,0.1,8,2,0.05,0,0,0,12,12,155,8,8,0
"bt","bglm",167,100,0.1,8,2,0.05,0,0,0,13,11,156,29,24,5
"bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,32,27,0
"bt","bglm",167,50,0.1,2,8,0.05,0,0,0,0,0,167,36,34,0
"bt","bglm",167,100,0.1,2,8,0.05,0,0,0,2,2,165,113,82,0
"bt","bglm",167,25,0.1,8,2,0.075,0,0,0,9,9,158,21,21,0
"bt","bglm",167,50,0.1,8,2,0.075,0,0,0,2,2,165,49,43,6
"bt","bglm",167,100,0.1,8,2,0.075,0,0,0,8,8,159,69,63,6
"bt","bglm",167,25,0.1,2,8,0.075,0,0,0,1,1,166,64,56,0
"bt","bglm",167,50,0.1,2,8,0.075,0,0,0,0,0,167,118,89,0
"bt","bglm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,320,148,0
"bt","bglm",167,25,0.1,8,2,0.1,0,0,0,5,5,162,35,32,3
"bt","bglm",167,50,0.1,8,2,0.1,0,0,0,7,7,160,82,72,10
"bt","bglm",167,100,0.1,8,2,0.1,0,0,0,9,9,158,173,124,49
"bt","bglm",167,25,0.1,2,8,0.1,0,0,0,2,2,165,143,100,0
"bt","bglm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,310,151,0
"bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,662,164,0
"bt","bglm",167,25,0.1,8,2,0.125,0,0,0,7,6,161,73,63,10
"bt","bglm",167,50,0.1,8,2,0.125,0,0,0,4,4,163,150,120,30
"bt","bglm",167,100,0.1,8,2,0.125,0,0,0,2,2,165,258,162,96
"bt","bglm",167,25,0.1,2,8,0.125,0,0,0,0,0,167,274,133,0
"bt","bglm",167,50,0.1,2,8,0.125,0,0,0,2,2,165,567,164,0
"bt","bglm",167,100,0.1,2,8,0.125,0,0,0,2,2,165,1094,167,33
"bt","bglm",167,25,0.1,8,2,0.15,0,0,0,2,2,165,136,107,29
"bt","bglm",167,50,0.1,8,2,0.15,0,0,0,6,6,161,234,154,80
"bt","bglm",167,100,0.1,8,2,0.15,0,0,0,9,9,158,324,167,157
"bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,439,155,0
"bt","bglm",167,50,0.1,2,8,0.15,0,0,0,2,2,165,877,167,2
"bt","bglm",167,100,0.1,2,8,0.15,0,0,0,3,3,164,1274,167,114
"bt","bglm",167,25,0.1,8,2,0.175,0,0,0,8,8,159,182,133,49
"bt","bglm",167,50,0.1,8,2,0.175,0,0,0,8,8,159,289,160,129
"bt","bglm",167,100,0.1,8,2,0.175,0,0,0,2,2,165,333,167,166
"bt","bglm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,662,166,1
"bt","bglm",167,50,0.1,2,8,0.175,0,0,0,0,0,167,1152,167,52
"bt","bglm",167,100,0.1,2,8,0.175,0,0,0,1,1,166,1329,167,160
"bt","bglm",167,25,0.1,8,2,0.2,0,0,0,9,9,158,251,160,91
"bt","bglm",167,50,0.1,8,2,0.2,0,0,0,9,9,158,324,167,157
"bt","bglm",167,100,0.1,8,2,0.2,0,0,0,9,8,159,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0,0,0,2,2,165,918,167,8
"bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1284,167,122
"bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,8,7,160,1,1,0
"bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,11,9,158,2,2,0
"bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,7,6,161,1,1,0
"bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,3,2,165,15,11,0
"bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,2,2,165,17,9,0
"bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,3,3,164,7,4,0
"bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,6,5,162,5,5,0
"bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,7,7,160,6,6,0
"bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,13,9,158,9,8,1
"bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,9,9,0
"bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,2,2,165,30,16,0
"bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,3,3,164,19,15,0
"bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,6,4,163,11,10,1
"bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,6,6,161,13,10,3
"bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,7,6,161,21,19,2
"bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,3,2,165,33,24,0
"bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,4,4,163,79,36,1
"bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,2,2,165,115,50,0
"bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,8,7,160,20,18,2
"bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,5,5,162,24,21,3
"bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,10,8,159,85,67,18
"bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,70,37,0
"bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,153,61,2
"bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,300,100,0
"bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,12,10,157,51,41,10
"bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,5,4,163,100,78,22
"bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,10,8,159,165,110,55
"bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,2,2,165,152,69,0
"bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,3,3,164,323,107,4
"bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,1,1,166,715,154,26
"bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,4,4,163,90,72,18
"bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,7,7,160,178,120,58
"bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,4,3,164,275,154,121
"bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,297,107,0
"bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,0,0,167,578,136,21
"bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,1,1,166,1082,166,74
"bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,6,5,162,132,98,34
"bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,3,3,164,223,136,87
"bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,6,6,161,324,167,157
"bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,473,133,7
"bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,916,163,38
"bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,2,2,165,1299,167,141
"bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,8,8,159,184,127,57
"bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,9,7,160,302,163,139
"bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,7,6,161,334,167,167
"bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,2,2,165,738,149,19
"bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,2,2,165,1173,166,96
"bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,0,0,167,1334,167,165
"bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,12,10,157,262,153,109
"bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,6,6,161,323,167,156
"bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,9,7,160,334,167,167
"bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,3,3,164,962,159,53
"bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1311,167,149
"bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,23,7,160,5,3,2
"bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,17,6,161,4,3,1
"bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,20,5,162,4,4,0
"bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,5,4,163,15,5,0
"bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,2,1,166,28,10,0
"bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,3,3,164,9,3,0
"bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,24,8,159,8,6,2
"bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,10,5,162,4,3,1
"bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,9,5,162,6,5,1
"bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,5,5,162,30,12,1
"bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,1,1,166,62,17,3
"bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,3,3,164,42,12,2
