"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,6,3,164,12,9,3
"bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,10,5,162,15,12,3
"bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,0,0,167,61,15,3
"bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,0,0,167,19,5,1
"bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,7,6,161,50,12,4
"bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,15,7,160,17,11,6
"bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,17,7,160,32,20,12
"bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,5,3,164,43,27,16
"bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,5,4,163,81,19,2
"bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,5,3,164,67,21,3
"bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,7,5,162,140,29,6
"bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,26,5,162,38,23,15
"bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,8,3,164,42,26,16
"bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,20,5,162,104,66,38
"bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,8,6,161,129,30,5
"bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,2,1,166,244,50,15
"bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,379,72,25
"bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,3,2,165,71,43,28
"bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,7,6,161,99,57,42
"bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,22,7,160,199,114,85
"bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,1,1,166,263,52,16
"bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,5,3,164,442,83,32
"bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,5,4,163,849,128,69
"bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,11,4,163,110,64,46
"bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,13,7,160,185,108,77
"bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,19,6,161,285,149,136
"bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,3,3,164,412,81,24
"bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,4,3,164,725,119,61
"bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,2,1,166,1173,157,128
"bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,13,6,161,165,94,71
"bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,23,6,161,272,142,130
"bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,10,2,165,323,165,158
"bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,2,1,166,641,113,48
"bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,0,0,167,1055,149,99
"bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,2,2,165,1324,166,163
"bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,5,2,165,218,121,97
"bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,10,4,163,320,164,156
"bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,10,3,164,334,167,167
"bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,0,0,167,827,133,70
"bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,5,3,164,1231,162,141
"bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,0,0,167,1334,167,166
"bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,19,6,161,253,134,119
"bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,6,4,163,322,164,158
"bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,4,3,164,332,166,166
"bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,3,3,164,1095,154,106
"bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,2,2,165,1304,166,157
"bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,3,2,165,1336,167,167
"bt","glm",167,25,0.1,8,2,0.001,0,0,0,6,6,161,2,2,0
"bt","glm",167,50,0.1,8,2,0.001,0,0,0,8,8,159,1,1,0
"bt","glm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,1,1,0
"bt","glm",167,25,0.1,2,8,0.001,0,0,0,0,0,167,4,4,0
"bt","glm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,6,6,0
"bt","glm",167,100,0.1,2,8,0.001,0,0,0,3,3,164,8,7,0
"bt","glm",167,25,0.1,8,2,0.025,0,0,0,5,4,163,3,3,0
"bt","glm",167,50,0.1,8,2,0.025,0,0,0,11,11,156,2,2,0
"bt","glm",167,100,0.1,8,2,0.025,0,0,0,9,9,158,3,3,0
"bt","glm",167,25,0.1,2,8,0.025,0,0,0,1,1,166,13,12,0
"bt","glm",167,50,0.1,2,8,0.025,0,0,0,1,1,166,25,25,0
"bt","glm",167,100,0.1,2,8,0.025,0,0,0,1,1,166,16,16,0
"bt","glm",167,25,0.1,8,2,0.05,0,0,0,8,6,161,11,11,0
"bt","glm",167,50,0.1,8,2,0.05,0,0,0,6,6,161,13,12,1
"bt","glm",167,100,0.1,8,2,0.05,0,0,0,3,3,164,19,17,2
"bt","glm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,37,34,0
"bt","glm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,63,51,0
"bt","glm",167,100,0.1,2,8,0.05,0,0,0,1,1,166,101,85,0
"bt","glm",167,25,0.1,8,2,0.075,0,0,0,6,6,161,20,19,1
"bt","glm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,35,32,3
"bt","glm",167,100,0.1,8,2,0.075,0,0,0,6,6,161,87,74,13
"bt","glm",167,25,0.1,2,8,0.075,0,0,0,2,2,165,61,57,0
"bt","glm",167,50,0.1,2,8,0.075,0,0,0,3,3,164,141,99,0
"bt","glm",167,100,0.1,2,8,0.075,0,0,0,2,2,165,312,150,0
"bt","glm",167,25,0.1,8,2,0.1,0,0,0,4,4,163,40,37,3
"bt","glm",167,50,0.1,8,2,0.1,0,0,0,6,6,161,77,67,10
"bt","glm",167,100,0.1,8,2,0.1,0,0,0,4,4,163,173,128,45
"bt","glm",167,25,0.1,2,8,0.1,0,0,0,4,4,163,140,100,0
"bt","glm",167,50,0.1,2,8,0.1,0,0,0,1,1,166,301,144,0
"bt","glm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,668,167,0
"bt","glm",167,25,0.1,8,2,0.125,0,0,0,9,9,158,83,70,13
"bt","glm",167,50,0.1,8,2,0.125,0,0,0,10,10,157,149,115,34
"bt","glm",167,100,0.1,8,2,0.125,0,0,0,13,13,154,272,162,110
"bt","glm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,268,141,0
"bt","glm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,614,166,0
"bt","glm",167,100,0.1,2,8,0.125,0,0,0,0,0,167,1081,167,33
"bt","glm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,128,102,26
"bt","glm",167,50,0.1,8,2,0.15,0,0,0,5,5,162,241,155,86
"bt","glm",167,100,0.1,8,2,0.15,0,0,0,3,3,164,319,166,153
"bt","glm",167,25,0.1,2,8,0.15,0,0,0,0,0,167,461,164,1
"bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,908,167,12
"bt","glm",167,100,0.1,2,8,0.15,0,0,0,1,1,166,1287,167,125
"bt","glm",167,25,0.1,8,2,0.175,0,0,0,3,3,164,194,134,60
"bt","glm",167,50,0.1,8,2,0.175,0,0,0,2,2,165,291,165,126
"bt","glm",167,100,0.1,8,2,0.175,0,0,0,9,9,158,334,167,167
"bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,661,167,1
"bt","glm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1166,167,52
"bt","glm",167,100,0.1,2,8,0.175,0,0,0,0,0,167,1330,167,161
"bt","glm",167,25,0.1,8,2,0.2,0,0,0,3,3,164,260,158,102
"bt","glm",167,50,0.1,8,2,0.2,0,0,0,8,8,159,328,167,161
"bt","glm",167,100,0.1,8,2,0.2,0,0,0,11,11,156,334,167,167
"bt","glm",167,25,0.1,2,8,0.2,0,0,0,4,4,163,912,167,8
"bt","glm",167,50,0.1,2,8,0.2,0,0,0,2,2,165,1278,167,117
"bt","glm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,13,12,155,6,6,0
"bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,12,10,157,7,5,2
"bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,4,4,163,2,2,0
"bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,7,7,0
"bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,9,5,0
"bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,3,3,164,6,6,0
"bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,10,10,157,1,1,0
"bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,6,6,161,2,2,0
"bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,8,5,162,6,6,0
"bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,20,8,0
"bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,23,15,0
"bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,3,3,164,29,15,0
"bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,10,8,159,13,13,0
"bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,7,7,160,5,5,0
"bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,8,6,161,27,22,5
"bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,2,1,166,44,24,0
"bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,0,0,167,54,32,0
"bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,0,0,167,124,60,0
"bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,7,6,161,31,27,4
"bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,5,4,163,39,32,7
"bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,7,5,162,71,53,18
"bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,1,1,166,84,44,0
"bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,149,65,1
"bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,2,2,165,316,113,1
"bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,8,7,160,38,31,7
"bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,11,10,157,108,76,32
"bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,13,9,158,190,121,69
"bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,190,72,2
"bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,2,2,165,297,91,3
"bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,0,0,167,655,152,11
"bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,9,6,161,97,72,25
"bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,6,5,162,153,102,51
"bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,11,9,158,279,154,125
"bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,4,3,164,348,107,3
"bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,1,1,166,594,137,6
"bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,3,3,164,1141,167,85
"bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,7,6,161,122,82,40
"bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,7,6,161,246,146,100
"bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,10,9,158,318,165,153
"bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,497,126,9
"bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,3,2,165,869,161,38
"bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,4,4,163,1268,167,131
"bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,6,2,165,214,134,80
"bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,8,5,162,293,159,134
"bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,3,3,164,334,167,167
"bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,731,149,18
"bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,3,3,164,1202,167,109
"bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,4,4,163,1334,167,165
"bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,9,6,161,261,151,110
"bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,12,9,158,323,164,159
"bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,7,6,161,334,167,167
"bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,3,3,164,960,163,57
"bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,3,3,164,1295,167,144
"bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,11,5,162,1,1,0
"bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,8,1,166,6,4,2
"bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,19,6,161,6,4,2
"bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,4,3,164,26,7,1
"bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,4,3,164,3,3,0
"bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,6,5,162,32,9,1
"bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,28,8,159,6,4,2
"bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,3,3,164,3,2,1
"bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,8,7,160,11,10,1
"bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,4,2,165,19,7,0
"bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,1,1,166,28,10,0
"bt","glm",167,100,0.1,2,8,0.025,0.9,0,0,3,3,164,51,13,1
"bt","glm",167,25,0.1,8,2,0.05,0.9,0,0,13,5,162,14,11,3
"bt","glm",167,50,0.1,8,2,0.05,0.9,0,0,21,4,163,21,11,10
"bt","glm",167,100,0.1,8,2,0.05,0.9,0,0,29,6,161,50,31,19
"bt","glm",167,25,0.1,2,8,0.05,0.9,0,0,3,3,164,49,13,4
"bt","glm",167,50,0.1,2,8,0.05,0.9,0,0,4,3,164,58,15,2
"bt","glm",167,100,0.1,2,8,0.05,0.9,0,0,2,2,165,173,38,11
"bt","glm",167,25,0.1,8,2,0.075,0.9,0,0,22,7,160,36,22,14
"bt","glm",167,50,0.1,8,2,0.075,0.9,0,0,27,11,156,66,41,25
"bt","glm",167,100,0.1,8,2,0.075,0.9,0,0,19,6,161,117,70,47
"bt","glm",167,25,0.1,2,8,0.075,0.9,0,0,0,0,167,117,28,4
"bt","glm",167,50,0.1,2,8,0.075,0.9,0,0,3,2,165,199,48,11
"bt","glm",167,100,0.1,2,8,0.075,0.9,0,0,5,4,163,353,67,20
"bt","glm",167,25,0.1,8,2,0.1,0.9,0,0,26,9,158,65,43,22
"bt","glm",167,50,0.1,8,2,0.1,0.9,0,0,9,5,162,102,61,41
"bt","glm",167,100,0.1,8,2,0.1,0.9,0,0,24,7,160,208,116,92
"bt","glm",167,25,0.1,2,8,0.1,0.9,0,0,0,0,167,221,49,10
"bt","glm",167,50,0.1,2,8,0.1,0.9,0,0,3,2,165,459,84,31
"bt","glm",167,100,0.1,2,8,0.1,0.9,0,0,1,1,166,834,133,73
"bt","glm",167,25,0.1,8,2,0.125,0.9,0,0,26,9,158,99,62,37
"bt","glm",167,50,0.1,8,2,0.125,0.9,0,0,6,3,164,193,105,88
"bt","glm",167,100,0.1,8,2,0.125,0.9,0,0,36,9,158,291,153,138
"bt","glm",167,25,0.1,2,8,0.125,0.9,0,0,2,2,165,420,76,31
"bt","glm",167,50,0.1,2,8,0.125,0.9,0,0,2,1,166,719,117,54
"bt","glm",167,100,0.1,2,8,0.125,0.9,0,0,3,2,165,1137,152,127
"bt","glm",167,25,0.1,8,2,0.15,0.9,0,0,11,3,164,177,100,77
"bt","glm",167,50,0.1,8,2,0.15,0.9,0,0,17,9,158,252,137,115
"bt","glm",167,100,0.1,8,2,0.15,0.9,0,0,6,4,163,321,162,159
"bt","glm",167,25,0.1,2,8,0.15,0.9,0,0,4,3,164,641,100,51
"bt","glm",167,50,0.1,2,8,0.15,0.9,0,0,6,4,163,1035,145,106
"bt","glm",167,100,0.1,2,8,0.15,0.9,0,0,1,1,166,1303,165,156
"bt","glm",167,25,0.1,8,2,0.175,0.9,0,0,12,3,164,207,112,95
"bt","glm",167,50,0.1,8,2,0.175,0.9,0,0,23,7,160,304,157,147
"bt","glm",167,100,0.1,8,2,0.175,0.9,0,0,23,6,161,334,167,167
"bt","glm",167,25,0.1,2,8,0.175,0.9,0,0,3,2,165,886,131,82
"bt","glm",167,50,0.1,2,8,0.175,0.9,0,0,6,4,163,1204,161,133
"bt","glm",167,100,0.1,2,8,0.175,0.9,0,0,13,7,160,1329,167,166
"bt","glm",167,25,0.1,8,2,0.2,0.9,0,0,15,3,164,261,136,125
"bt","glm",167,50,0.1,8,2,0.2,0.9,0,0,14,5,162,327,165,162
"bt","glm",167,100,0.1,8,2,0.2,0.9,0,0,27,11,156,334,167,167
"bt","glm",167,25,0.1,2,8,0.2,0.9,0,0,5,3,164,1014,146,100
"bt","glm",167,50,0.1,2,8,0.2,0.9,0,0,1,1,166,1291,166,152
"bt","glm",167,100,0.1,2,8,0.2,0.9,0,0,3,3,164,1336,167,167
"bt","glm",167,25,0.1,8,2,0.001,0,0,0,9,9,158,0,0,0
"bt","glm",167,50,0.1,8,2,0.001,0,0,0,7,7,160,1,1,0
"bt","glm",167,100,0.1,8,2,0.001,0,0,0,7,7,160,2,2,0
"bt","glm",167,25,0.1,2,8,0.001,0,0,0,4,4,163,12,12,0
"bt","glm",167,50,0.1,2,8,0.001,0,0,0,2,2,165,7,6,0
"bt","glm",167,100,0.1,2,8,0.001,0,0,0,1,1,166,5,4,0
"bt","glm",167,25,0.1,8,2,0.025,0,0,0,4,4,163,3,3,0
"bt","glm",167,50,0.1,8,2,0.025,0,0,0,7,7,160,2,2,0
"bt","glm",167,100,0.1,8,2,0.025,0,0,0,9,9,158,5,5,0
"bt","glm",167,25,0.1,2,8,0.025,0,0,0,2,2,165,8,8,0
"bt","glm",167,50,0.1,2,8,0.025,0,0,0,0,0,167,11,10,0
"bt","glm",167,100,0.1,2,8,0.025,0,0,0,0,0,167,22,20,0
"bt","glm",167,25,0.1,8,2,0.05,0,0,0,5,5,162,11,11,0
"bt","glm",167,50,0.1,8,2,0.05,0,0,0,2,2,165,12,12,0
"bt","glm",167,100,0.1,8,2,0.05,0,0,0,5,5,162,27,27,0
"bt","glm",167,25,0.1,2,8,0.05,0,0,0,3,3,164,29,28,0
"bt","glm",167,50,0.1,2,8,0.05,0,0,0,2,2,165,36,33,0
"bt","glm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,117,90,0
"bt","glm",167,25,0.1,8,2,0.075,0,0,0,5,5,162,26,25,1
"bt","glm",167,50,0.1,8,2,0.075,0,0,0,8,8,159,41,36,5
"bt","glm",167,100,0.1,8,2,0.075,0,0,0,4,4,163,78,70,8
"bt","glm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,70,59,0
"bt","glm",167,50,0.1,2,8,0.075,0,0,0,1,1,166,131,88,0
"bt","glm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,283,144,0
"bt","glm",167,25,0.1,8,2,0.1,0,0,0,11,10,157,48,43,5
"bt","glm",167,50,0.1,8,2,0.1,0,0,0,3,3,164,81,75,6
"bt","glm",167,100,0.1,8,2,0.1,0,0,0,8,8,159,157,120,37
"bt","glm",167,25,0.1,2,8,0.1,0,0,0,2,2,165,149,102,0
"bt","glm",167,50,0.1,2,8,0.1,0,0,0,2,2,165,323,152,0
"bt","glm",167,100,0.1,2,8,0.1,0,0,0,3,3,164,662,167,0
"bt","glm",167,25,0.1,8,2,0.125,0,0,0,10,10,157,70,64,6
"bt","glm",167,50,0.1,8,2,0.125,0,0,0,2,2,165,150,115,35
"bt","glm",167,100,0.1,8,2,0.125,0,0,0,5,5,162,265,164,101
"bt","glm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,299,140,0
"bt","glm",167,50,0.1,2,8,0.125,0,0,0,3,2,165,595,165,0
"bt","glm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1083,167,32
"bt","glm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,147,115,32
"bt","glm",167,50,0.1,8,2,0.15,0,0,0,6,6,161,226,149,77
"bt","glm",167,100,0.1,8,2,0.15,0,0,0,6,6,161,322,166,156
"bt","glm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,455,158,0
"bt","glm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,884,166,5
"bt","glm",167,100,0.1,2,8,0.15,0,0,0,4,4,163,1269,167,110
"bt","glm",167,25,0.1,8,2,0.175,0,0,0,9,9,158,202,144,58
"bt","glm",167,50,0.1,8,2,0.175,0,0,0,7,7,160,292,166,126
"bt","glm",167,100,0.1,8,2,0.175,0,0,0,9,9,158,334,167,167
"bt","glm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,689,165,0
"bt","glm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1170,167,59
"bt","glm",167,100,0.1,2,8,0.175,0,0,0,3,3,164,1333,167,164
"bt","glm",167,25,0.1,8,2,0.2,0,0,0,9,9,158,250,158,92
"bt","glm",167,50,0.1,8,2,0.2,0,0,0,4,4,163,327,167,160
"bt","glm",167,100,0.1,8,2,0.2,0,0,0,7,7,160,334,167,167
"bt","glm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,920,167,7
"bt","glm",167,50,0.1,2,8,0.2,0,0,0,3,3,164,1286,167,123
"bt","glm",167,100,0.1,2,8,0.2,0,0,0,3,3,164,1335,167,166
"bt","glm",167,25,0.1,8,2,0.001,0.5,0,0,7,6,161,1,1,0
"bt","glm",167,50,0.1,8,2,0.001,0.5,0,0,9,8,159,2,2,0
"bt","glm",167,100,0.1,8,2,0.001,0.5,0,0,13,8,159,4,4,0
"bt","glm",167,25,0.1,2,8,0.001,0.5,0,0,2,2,165,9,7,0
"bt","glm",167,50,0.1,2,8,0.001,0.5,0,0,1,1,166,4,4,0
"bt","glm",167,100,0.1,2,8,0.001,0.5,0,0,4,4,163,2,2,0
"bt","glm",167,25,0.1,8,2,0.025,0.5,0,0,6,4,163,4,4,0
"bt","glm",167,50,0.1,8,2,0.025,0.5,0,0,6,6,161,7,6,1
"bt","glm",167,100,0.1,8,2,0.025,0.5,0,0,6,6,161,4,3,1
"bt","glm",167,25,0.1,2,8,0.025,0.5,0,0,2,2,165,25,18,0
"bt","glm",167,50,0.1,2,8,0.025,0.5,0,0,1,1,166,25,14,0
"bt","glm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,18,14,0
"bt","glm",167,25,0.1,8,2,0.05,0.5,0,0,8,6,161,7,6,1
"bt","glm",167,50,0.1,8,2,0.05,0.5,0,0,7,6,161,13,10,3
"bt","glm",167,100,0.1,8,2,0.05,0.5,0,0,6,5,162,22,19,3
"bt","glm",167,25,0.1,2,8,0.05,0.5,0,0,1,1,166,40,24,0
"bt","glm",167,50,0.1,2,8,0.05,0.5,0,0,1,1,166,58,33,0
"bt","glm",167,100,0.1,2,8,0.05,0.5,0,0,2,2,165,89,40,0
"bt","glm",167,25,0.1,8,2,0.075,0.5,0,0,5,5,162,24,24,0
"bt","glm",167,50,0.1,8,2,0.075,0.5,0,0,5,4,163,45,37,8
"bt","glm",167,100,0.1,8,2,0.075,0.5,0,0,7,5,162,83,68,15
"bt","glm",167,25,0.1,2,8,0.075,0.5,0,0,2,2,165,110,53,0
"bt","glm",167,50,0.1,2,8,0.075,0.5,0,0,3,3,164,168,66,0
"bt","glm",167,100,0.1,2,8,0.075,0.5,0,0,4,3,164,281,102,2
"bt","glm",167,25,0.1,8,2,0.1,0.5,0,0,7,4,163,41,32,9
"bt","glm",167,50,0.1,8,2,0.1,0.5,0,0,7,6,161,80,59,21
"bt","glm",167,100,0.1,8,2,0.1,0.5,0,0,3,3,164,178,116,62
"bt","glm",167,25,0.1,2,8,0.1,0.5,0,0,1,1,166,156,67,1
"bt","glm",167,50,0.1,2,8,0.1,0.5,0,0,0,0,167,366,116,4
"bt","glm",167,100,0.1,2,8,0.1,0.5,0,0,2,2,165,740,151,19
"bt","glm",167,25,0.1,8,2,0.125,0.5,0,0,7,4,163,77,60,17
"bt","glm",167,50,0.1,8,2,0.125,0.5,0,0,14,11,156,164,109,55
"bt","glm",167,100,0.1,8,2,0.125,0.5,0,0,2,2,165,267,149,118
"bt","glm",167,25,0.1,2,8,0.125,0.5,0,0,1,1,166,342,106,2
"bt","glm",167,50,0.1,2,8,0.125,0.5,0,0,3,3,164,628,144,16
"bt","glm",167,100,0.1,2,8,0.125,0.5,0,0,2,2,165,1060,167,67
"bt","glm",167,25,0.1,8,2,0.15,0.5,0,0,6,6,161,131,96,35
"bt","glm",167,50,0.1,8,2,0.15,0.5,0,0,13,11,156,229,142,87
"bt","glm",167,100,0.1,8,2,0.15,0.5,0,0,6,3,164,324,166,158
"bt","glm",167,25,0.1,2,8,0.15,0.5,0,0,0,0,167,464,131,8
"bt","glm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,915,159,47
"bt","glm",167,100,0.1,2,8,0.15,0.5,0,0,2,2,165,1303,167,145
"bt","glm",167,25,0.1,8,2,0.175,0.5,0,0,9,4,163,205,127,78
"bt","glm",167,50,0.1,8,2,0.175,0.5,0,0,6,5,162,302,161,141
"bt","glm",167,100,0.1,8,2,0.175,0.5,0,0,6,4,163,333,167,166
"bt","glm",167,25,0.1,2,8,0.175,0.5,0,0,2,2,165,714,150,18
"bt","glm",167,50,0.1,2,8,0.175,0.5,0,0,4,4,163,1169,167,97
"bt","glm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1331,167,163
"bt","glm",167,25,0.1,8,2,0.2,0.5,0,0,12,10,157,260,149,111
"bt","glm",167,50,0.1,8,2,0.2,0.5,0,0,11,10,157,325,167,158
"bt","glm",167,100,0.1,8,2,0.2,0.5,0,0,5,5,162,334,167,167
"bt","glm",167,25,0.1,2,8,0.2,0.5,0,0,0,0,167,957,164,61
"bt","glm",167,50,0.1,2,8,0.2,0.5,0,0,2,2,165,1274,167,133
"bt","glm",167,100,0.1,2,8,0.2,0.5,0,0,2,2,165,1336,167,167
"bt","glm",167,25,0.1,8,2,0.001,0.9,0,0,24,8,159,8,5,3
"bt","glm",167,50,0.1,8,2,0.001,0.9,0,0,14,6,161,3,3,0
"bt","glm",167,100,0.1,8,2,0.001,0.9,0,0,29,11,156,7,5,2
"bt","glm",167,25,0.1,2,8,0.001,0.9,0,0,3,2,165,19,9,0
"bt","glm",167,50,0.1,2,8,0.001,0.9,0,0,1,1,166,13,6,0
"bt","glm",167,100,0.1,2,8,0.001,0.9,0,0,0,0,167,11,4,0
"bt","glm",167,25,0.1,8,2,0.025,0.9,0,0,31,6,161,11,6,5
"bt","glm",167,50,0.1,8,2,0.025,0.9,0,0,4,2,165,6,5,1
"bt","glm",167,100,0.1,8,2,0.025,0.9,0,0,20,7,160,19,12,7
"bt","glm",167,25,0.1,2,8,0.025,0.9,0,0,6,4,163,50,13,2
"bt","glm",167,50,0.1,2,8,0.025,0.9,0,0,5,4,163,48,16,1
