"method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","n_h0_ha","rej_p","reji_p","rejcor_p","pow_p","powi_p","powcor_p","error_p","fail_p","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor","N","J0_JA","cor"
"bt","glm",10020,100,0.1,"2","8",0.075,0.9,"2:8",0.0202594810379242,0.0153692614770459,0.984630738522954,2.46656686626747,0.47375249500998,0.15998003992016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","glm",10020,100,0.1,"2","8",0.1,0,"2:8",0.0094810379241517,0.0094810379241517,0.990518962075848,4.07385229540918,0.997105788423154,0.00449101796407186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","glm",10020,100,0.1,"2","8",0.1,0.5,"2:8",0.0094810379241517,0.0092814371257485,0.990718562874252,4.25668662674651,0.908782435129741,0.125848303393214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","glm",10020,100,0.1,"2","8",0.1,0.9,"2:8",0.0199600798403194,0.0150698602794411,0.984930139720559,5.03483033932136,0.784630738522954,0.448902195608782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","glm",10020,100,0.1,"2","8",0.125,0,"2:8",0.00998003992015968,0.00998003992015968,0.99001996007984,6.41626746506986,1,0.172155688622754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","glm",10020,100,0.1,"2","8",0.125,0.5,"2:8",0.0134730538922156,0.0127744510978044,0.987225548902196,6.5249500998004,0.990119760479042,0.44500998003992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","glm",10020,100,0.1,"2","8",0.125,0.9,"2:8",0.0214570858283433,0.0161676646706587,0.983832335329341,6.9689620758483,0.946107784431138,0.755389221556886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","glm",10020,100,0.1,"2","8",0.15,0,"2:8",0.00888223552894212,0.00888223552894212,0.991117764471058,7.66536926147705,1,0.714171656686627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","glm",10020,100,0.1,"2","8",0.15,0.5,"2:8",0.0103792415169661,0.00998003992015968,0.99001996007984,7.69880239520958,0.999700598802395,0.822155688622754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","glm",10020,100,0.1,"2","8",0.15,0.9,"2:8",0.0241516966067864,0.0178642714570858,0.982135728542914,7.79640718562874,0.993213572854291,0.940219560878244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","glm",10020,100,0.1,"2","8",0.175,0,"2:8",0.0108782435129741,0.0108782435129741,0.989121756487026,7.96706586826347,1,0.967265469061876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","glm",10020,100,0.1,"2","8",0.175,0.5,"2:8",0.0117764471057884,0.0112774451097804,0.98872255489022,7.96926147704591,1,0.977544910179641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","glm",10020,100,0.1,"2","8",0.175,0.9,"2:8",0.0256487025948104,0.018562874251497,0.981437125748503,7.98612774451098,0.999700598802395,0.994211576846307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","glm",10020,100,0.1,"2","8",0.2,0,"2:8",0.0093812375249501,0.0093812375249501,0.99061876247505,7.99900199600798,1,0.999001996007984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0
"bt","glm",10020,100,0.1,"2","8",0.2,0.5,"2:8",0.0114770459081836,0.0111776447105788,0.988822355289421,7.99930139720559,1,0.99940119760479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.5
"bt","glm",10020,100,0.1,"2","8",0.2,0.9,"2:8",0.0223552894211577,0.0164670658682635,0.983532934131736,7.99860279441118,1,0.999700598802395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"2:8",0.9
"bt","glm",10020,100,0.1,"8","2",0.001,0,"8:2",0.0429141716566866,0.0419161676646707,0.958083832335329,0.0107784431137725,0.0106786427145709,9.98003992015968e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.001,0.5,"8:2",0.0523952095808383,0.0416167664670659,0.958383233532934,0.0151696606786427,0.0145708582834331,0.000598802395209581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.001,0.9,"8:2",0.0971057884231537,0.0340319361277445,0.965968063872256,0.0239520958083832,0.017564870259481,0.0063872255489022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.025,0,"8:2",0.0425149700598802,0.0418163672654691,0.958183632734531,0.0344311377245509,0.0335329341317365,0.000898203592814371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.025,0.5,"8:2",0.0498003992015968,0.0387225548902196,0.96127744510978,0.0394211576846307,0.0354291417165669,0.00399201596806387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.025,0.9,"8:2",0.101796407185629,0.0344311377245509,0.965568862275449,0.0703592814371257,0.0486027944111776,0.0217564870259481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.05,0,"8:2",0.0387225548902196,0.037624750499002,0.962375249500998,0.142714570858283,0.136427145708583,0.0062874251497006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.05,0.5,"8:2",0.0440119760479042,0.0355289421157685,0.964471057884231,0.160479041916168,0.137125748502994,0.0233532934131737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.05,0.9,"8:2",0.0980039920159681,0.0362275449101796,0.96377245508982,0.237225548902196,0.153193612774451,0.0840319361277445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.075,0,"8:2",0.0392215568862275,0.0385229540918164,0.961477045908184,0.466566866267465,0.410379241516966,0.056187624750499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.075,0.5,"8:2",0.0468063872255489,0.0378243512974052,0.962175648702595,0.497005988023952,0.377145708582834,0.119860279441118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.075,0.9,"8:2",0.105089820359281,0.0347305389221557,0.965269461077844,0.637425149700599,0.383632734530938,0.253792415169661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.1,0,"8:2",0.0409181636726547,0.0405189620758483,0.959481037924152,1.02724550898204,0.762075848303393,0.265169660678643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.1,0.5,"8:2",0.0502994011976048,0.0390219560878243,0.960978043912176,1.07724550898204,0.704590818363273,0.372654690618762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.1,0.9,"8:2",0.0840319361277445,0.0310379241516966,0.968962075848303,1.2439121756487,0.692814371257485,0.551097804391218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.125,0,"8:2",0.0421157684630739,0.0417165668662675,0.958283433133733,1.62794411177645,0.967465069860279,0.660479041916168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.125,0.5,"8:2",0.0499001996007984,0.0396207584830339,0.960379241516966,1.64461077844311,0.927045908183633,0.717564870259481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.125,0.9,"8:2",0.106487025948104,0.0346307385229541,0.965369261477046,1.74640718562874,0.908682634730539,0.837724550898204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.15,0,"8:2",0.0405189620758483,0.0392215568862275,0.960778443113772,1.92435129740519,0.998403193612774,0.925948103792415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.15,0.5,"8:2",0.0486027944111776,0.0392215568862275,0.960778443113772,1.92794411177645,0.99251497005988,0.935429141716567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.15,0.9,"8:2",0.0974051896207585,0.0325349301397206,0.967465069860279,1.95309381237525,0.98562874251497,0.967465069860279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.175,0,"8:2",0.0419161676646707,0.0412175648702595,0.95878243512974,1.99151696606786,1,0.991516966067864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.175,0.5,"8:2",0.0515968063872256,0.0397205588822355,0.960279441117764,1.99231536926148,0.999500998003992,0.992814371257485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.175,0.9,"8:2",0.0984031936127745,0.0328343313373253,0.967165668662675,1.99740518962076,0.999500998003992,0.997904191616766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bt","glm",10020,100,0.1,"8","2",0.2,0,"8:2",0.0409181636726547,0.0403193612774451,0.959680638722555,1.9998003992016,1,0.999800399201597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0
"bt","glm",10020,100,0.1,"8","2",0.2,0.5,"8:2",0.0478043912175649,0.0358283433133733,0.964171656686627,1.9999001996008,1,0.999900199600798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.5
"bt","glm",10020,100,0.1,"8","2",0.2,0.9,"8:2",0.101696606786427,0.0352295409181637,0.964770459081836,1.99950099800399,0.999800399201597,0.999700598802395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,"8:2",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.001,0,"2:8",9e-04,9e-04,0.9991,0.0079,0.0078,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.001,0.5,"2:8",0.0013,0.0013,0.9987,0.0065,0.0058,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.001,0.9,"2:8",0.002,0.0018,0.9982,0.0054,0.0025,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.025,0,"2:8",0.0021,0.0021,0.9979,0.0188,0.0188,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.025,0.5,"2:8",0.0012,0.0012,0.9988,0.0205,0.0165,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.025,0.9,"2:8",0.0017,0.0014,0.9986,0.0126,0.0051,1e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.05,0,"2:8",0.0018,0.0018,0.9982,0.0605,0.0587,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.05,0.5,"2:8",0.0015,0.0015,0.9985,0.0587,0.0411,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.05,0.9,"2:8",0.0023,0.002,0.998,0.0593,0.0171,0.0019,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.075,0,"2:8",0.0024,0.0024,0.9976,0.1616,0.1503,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.075,0.5,"2:8",0.0024,0.0024,0.9976,0.1531,0.0982,1e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.075,0.9,"2:8",0.0015,0.0014,0.9986,0.1526,0.047,0.0035,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.1,0,"2:8",0.0015,0.0015,0.9985,0.4043,0.3426,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.1,0.5,"2:8",0.0019,0.0017,0.9983,0.3983,0.215,3e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.1,0.9,"2:8",8e-04,6e-04,0.9994,0.412,0.1061,0.0134,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.125,0,"2:8",0.0011,0.0011,0.9989,0.9138,0.623,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.125,0.5,"2:8",0.0021,0.0021,0.9979,0.931,0.4005,0.0028,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.125,0.9,"2:8",0.0024,0.0018,0.9982,0.9003,0.2021,0.0413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.15,0,"2:8",0.0013,0.0013,0.9987,1.849,0.8772,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.15,0.5,"2:8",0.0029,0.0029,0.9971,1.842,0.6153,0.0138,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.15,0.9,"2:8",0.0018,0.0013,0.9987,1.8336,0.3671,0.1016,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.175,0,"2:8",0.0021,0.0021,0.9979,3.1381,0.9829,8e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.175,0.5,"2:8",0.0011,0.0011,0.9989,3.124,0.8076,0.0551,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.175,0.9,"2:8",0.0022,0.0016,0.9984,3.2031,0.5729,0.2249,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"2","8",0.2,0,"2:8",0.0017,0.0017,0.9983,4.6437,0.9991,0.0148,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0
"bonf","bglm",10000,25,0.1,"2","8",0.2,0.5,"2:8",0.0019,0.0019,0.9981,4.6287,0.9214,0.1591,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.5
"bonf","bglm",10000,25,0.1,"2","8",0.2,0.9,"2:8",0.0021,0.0015,0.9985,4.671,0.7428,0.3913,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"2:8",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.001,0,"8:2",0.0068,0.0068,0.9932,0.0015,0.0015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.001,0.5,"8:2",0.0078,0.0066,0.9934,0.0015,0.0015,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.001,0.9,"8:2",0.0049,0.0021,0.9979,0.0016,0.0014,2e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.025,0,"8:2",0.0073,0.0071,0.9929,0.0042,0.0042,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.025,0.5,"8:2",0.0072,0.0061,0.9939,0.0057,0.0054,3e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.025,0.9,"8:2",0.005,0.0016,0.9984,0.0046,0.0035,0.0011,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.05,0,"8:2",0.0077,0.0077,0.9923,0.0137,0.0137,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.05,0.5,"8:2",0.0074,0.0069,0.9931,0.0141,0.0134,7e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.05,0.9,"8:2",0.009,0.0031,0.9969,0.0125,0.0095,0.003,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.075,0,"8:2",0.0067,0.0067,0.9933,0.0382,0.0378,4e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.075,0.5,"8:2",0.0063,0.0056,0.9944,0.037,0.0347,0.0023,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.075,0.9,"8:2",0.0073,0.0028,0.9972,0.038,0.0257,0.0123,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.1,0,"8:2",0.0067,0.0067,0.9933,0.0996,0.0968,0.0028,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.1,0.5,"8:2",0.0061,0.0055,0.9945,0.1021,0.0874,0.0147,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.1,0.9,"8:2",0.0064,0.0028,0.9972,0.109,0.0729,0.0361,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.125,0,"8:2",0.0076,0.0075,0.9925,0.2202,0.2076,0.0126,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.125,0.5,"8:2",0.008,0.0061,0.9939,0.2283,0.1907,0.0376,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.125,0.9,"8:2",0.0065,0.0029,0.9971,0.2214,0.1412,0.0802,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.15,0,"8:2",0.0073,0.0073,0.9927,0.4686,0.4148,0.0538,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.15,0.5,"8:2",0.0058,0.005,0.995,0.4561,0.3496,0.1065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.15,0.9,"8:2",0.0084,0.003,0.997,0.4535,0.2775,0.176,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.175,0,"8:2",0.0072,0.0072,0.9928,0.7827,0.6298,0.1529,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.175,0.5,"8:2",0.0064,0.0056,0.9944,0.7946,0.5556,0.239,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.175,0.9,"8:2",0.0071,0.0028,0.9972,0.7925,0.4638,0.3287,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,25,0.1,"8","2",0.2,0,"8:2",0.0062,0.0062,0.9938,1.1488,0.8185,0.3303,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0
"bonf","bglm",10000,25,0.1,"8","2",0.2,0.5,"8:2",0.0069,0.0063,0.9937,1.1808,0.7502,0.4306,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.5
"bonf","bglm",10000,25,0.1,"8","2",0.2,0.9,"8:2",0.0063,0.0025,0.9975,1.1644,0.6525,0.5119,0,0,NA,NA,NA,NA,NA,NA,NA,NA,100,"8:2",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.001,0,"2:8",0.0046,0.0046,0.9954,0.0193,0.0191,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.001,0.5,"2:8",0.0045,0.0045,0.9955,0.0189,0.0156,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.001,0.9,"2:8",0.0045,0.0035,0.9965,0.0201,0.0074,5e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.025,0,"2:8",0.0032,0.0032,0.9968,0.0473,0.0464,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.025,0.5,"2:8",0.0041,0.004,0.996,0.0465,0.0355,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.025,0.9,"2:8",0.0052,0.0038,0.9962,0.0466,0.016,0.001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.05,0,"2:8",0.0048,0.0048,0.9952,0.1601,0.1507,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.05,0.5,"2:8",0.004,0.004,0.996,0.1621,0.1046,3e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.05,0.9,"2:8",0.004,0.0028,0.9972,0.1619,0.048,0.0032,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.075,0,"2:8",0.0038,0.0038,0.9962,0.5002,0.4021,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.075,0.5,"2:8",0.0041,0.004,0.996,0.496,0.259,0.001,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.075,0.9,"2:8",0.004,0.0031,0.9969,0.5034,0.129,0.02,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.1,0,"2:8",0.0037,0.0037,0.9963,1.3187,0.7638,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.1,0.5,"2:8",0.0057,0.0055,0.9945,1.3214,0.5078,0.0074,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.1,0.9,"2:8",0.0052,0.0037,0.9963,1.3457,0.2868,0.0746,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.125,0,"2:8",0.0041,0.0041,0.9959,2.7621,0.9666,1e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.125,0.5,"2:8",0.004,0.0036,0.9964,2.7498,0.7614,0.0423,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.125,0.9,"2:8",0.0055,0.0039,0.9961,2.7463,0.508,0.1887,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.15,0,"2:8",0.0051,0.0051,0.9949,4.709,0.9995,0.0137,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.15,0.5,"2:8",0.0045,0.0044,0.9956,4.7318,0.9305,0.1688,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.15,0.9,"2:8",0.0033,0.0027,0.9973,4.6952,0.7475,0.4013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.175,0,"2:8",0.0046,0.0046,0.9954,6.4693,1,0.1814,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.175,0.5,"2:8",0.0031,0.0031,0.9969,6.4597,0.9895,0.4316,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.175,0.9,"2:8",0.0036,0.0028,0.9972,6.429,0.9057,0.6535,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"2","8",0.2,0,"2:8",0.0045,0.0045,0.9955,7.4997,1,0.5971,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0
"bonf","bglm",10000,50,0.1,"2","8",0.2,0.5,"2:8",0.0059,0.0059,0.9941,7.5009,0.9987,0.7413,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.5
"bonf","bglm",10000,50,0.1,"2","8",0.2,0.9,"2:8",0.0029,0.0021,0.9979,7.4677,0.9763,0.8614,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"2:8",0.9
"bonf","bglm",10000,50,0.1,"8","2",0.001,0,"8:2",0.0181,0.018,0.982,0.0046,0.0046,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0
"bonf","bglm",10000,50,0.1,"8","2",0.001,0.5,"8:2",0.0211,0.017,0.983,0.0047,0.0046,1e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.5
"bonf","bglm",10000,50,0.1,"8","2",0.001,0.9,"8:2",0.0118,0.0048,0.9952,0.0054,0.0045,9e-04,0,0,NA,NA,NA,NA,NA,NA,NA,NA,200,"8:2",0.9
