"","method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"6666","bt","bglm",209,0.5,3,50,0,0,0,13,13
"6667","bt","bglm",209,0.01,5,50,0,0,0,5,5
"6668","bt","bglm",209,0.0625,5,50,0,0,0,7,7
"6669","bt","bglm",209,0.125,5,50,0,0,0,8,8
"6670","bt","bglm",209,0.25,5,50,0,0,0,14,15
"6671","bt","bglm",209,0.375,5,50,0,0,0,12,14
"6672","bt","bglm",209,0.5,5,50,0,0,0,11,11
"6673","bt","bglm",209,0.01,10,50,0,0,0,10,10
"6674","bt","bglm",209,0.0625,10,50,0,0,0,10,11
"6675","bt","bglm",209,0.125,10,50,0,0,0,22,23
"6676","bt","bglm",209,0.25,10,50,0,0,0,10,11
"6677","bt","bglm",209,0.375,10,50,0,0,0,15,15
"6678","bt","bglm",209,0.5,10,50,0,0,0,10,11
"6679","bt","bglm",209,0.01,3,100,0,0,0,9,9
"6680","bt","bglm",209,0.0625,3,100,0,0,0,14,14
"6681","bt","bglm",209,0.125,3,100,0,0,0,12,13
"6682","bt","bglm",209,0.25,3,100,0,0,0,9,9
"6683","bt","bglm",209,0.375,3,100,0,0,0,12,12
"6684","bt","bglm",209,0.5,3,100,0,0,0,7,7
"6685","bt","bglm",209,0.01,5,100,0,0,0,6,6
"6686","bt","bglm",209,0.0625,5,100,0,0,0,13,13
"6687","bt","bglm",209,0.125,5,100,0,0,0,14,14
"6688","bt","bglm",209,0.25,5,100,0,0,0,8,8
"6689","bt","bglm",209,0.375,5,100,0,0,0,16,17
"6690","bt","bglm",209,0.5,5,100,0,0,0,12,12
"6691","bt","bglm",209,0.01,10,100,0,0,0,15,15
"6692","bt","bglm",209,0.0625,10,100,0,0,0,11,12
"6693","bt","bglm",209,0.125,10,100,0,0,0,10,10
"6694","bt","bglm",209,0.25,10,100,0,0,0,13,13
"6695","bt","bglm",209,0.375,10,100,0,0,0,7,8
"6696","bt","bglm",209,0.5,10,100,0,0,0,15,15
"6697","bt","bglm",209,0.01,3,25,0.5,0,0,12,17
"6698","bt","bglm",209,0.0625,3,25,0.5,0,0,13,16
"6699","bt","bglm",209,0.125,3,25,0.5,0,0,10,12
"6700","bt","bglm",209,0.25,3,25,0.5,0,0,10,12
"6701","bt","bglm",209,0.375,3,25,0.5,0,0,11,11
"6702","bt","bglm",209,0.5,3,25,0.5,0,0,10,12
"6703","bt","bglm",209,0.01,5,25,0.5,0,0,4,8
"6704","bt","bglm",209,0.0625,5,25,0.5,0,0,15,23
"6705","bt","bglm",209,0.125,5,25,0.5,0,0,11,14
"6706","bt","bglm",209,0.25,5,25,0.5,0,0,9,15
"6707","bt","bglm",209,0.375,5,25,0.5,0,0,14,16
"6708","bt","bglm",209,0.5,5,25,0.5,0,0,14,17
"6709","bt","bglm",209,0.01,10,25,0.5,0,0,7,13
"6710","bt","bglm",209,0.0625,10,25,0.5,0,0,10,14
"6711","bt","bglm",209,0.125,10,25,0.5,0,0,15,17
"6712","bt","bglm",209,0.25,10,25,0.5,0,0,15,18
"6713","bt","bglm",209,0.375,10,25,0.5,0,0,14,18
"6714","bt","bglm",209,0.5,10,25,0.5,0,0,9,12
"6715","bt","bglm",209,0.01,3,50,0.5,0,0,5,5
"6716","bt","bglm",209,0.0625,3,50,0.5,0,0,10,10
"6717","bt","bglm",209,0.125,3,50,0.5,0,0,10,10
"6718","bt","bglm",209,0.25,3,50,0.5,0,0,8,9
"6719","bt","bglm",209,0.375,3,50,0.5,0,0,9,10
"6720","bt","bglm",209,0.5,3,50,0.5,0,0,8,10
"6721","bt","bglm",209,0.01,5,50,0.5,0,0,11,18
"6722","bt","bglm",209,0.0625,5,50,0.5,0,0,15,17
"6723","bt","bglm",209,0.125,5,50,0.5,0,0,15,19
"6724","bt","bglm",209,0.25,5,50,0.5,0,0,22,23
"6725","bt","bglm",209,0.375,5,50,0.5,0,0,9,10
"6726","bt","bglm",209,0.5,5,50,0.5,0,0,13,15
"6727","bt","bglm",209,0.01,10,50,0.5,0,0,16,34
"6728","bt","bglm",209,0.0625,10,50,0.5,0,0,13,19
"6729","bt","bglm",209,0.125,10,50,0.5,0,0,10,16
"6730","bt","bglm",209,0.25,10,50,0.5,0,0,9,11
"6731","bt","bglm",209,0.375,10,50,0.5,0,0,8,9
"6732","bt","bglm",209,0.5,10,50,0.5,0,0,6,11
"6733","bt","bglm",209,0.01,3,100,0.5,0,0,13,14
"6734","bt","bglm",209,0.0625,3,100,0.5,0,0,9,11
"6735","bt","bglm",209,0.125,3,100,0.5,0,0,7,7
"6736","bt","bglm",209,0.25,3,100,0.5,0,0,12,14
"6737","bt","bglm",209,0.375,3,100,0.5,0,0,10,12
"6738","bt","bglm",209,0.5,3,100,0.5,0,0,17,17
"6739","bt","bglm",209,0.01,5,100,0.5,0,0,11,16
"6740","bt","bglm",209,0.0625,5,100,0.5,0,0,10,11
"6741","bt","bglm",209,0.125,5,100,0.5,0,0,15,18
"6742","bt","bglm",209,0.25,5,100,0.5,0,0,12,13
"6743","bt","bglm",209,0.375,5,100,0.5,0,0,13,14
"6744","bt","bglm",209,0.5,5,100,0.5,0,0,12,12
"6745","bt","bglm",209,0.01,10,100,0.5,0,0,12,14
"6746","bt","bglm",209,0.0625,10,100,0.5,0,0,15,28
"6747","bt","bglm",209,0.125,10,100,0.5,0,0,14,18
"6748","bt","bglm",209,0.25,10,100,0.5,0,0,8,11
"6749","bt","bglm",209,0.375,10,100,0.5,0,0,11,14
"6750","bt","bglm",209,0.5,10,100,0.5,0,0,16,18
"6751","bt","bglm",209,0.01,3,25,0.9,0,0,12,30
"6752","bt","bglm",209,0.0625,3,25,0.9,0,0,12,26
"6753","bt","bglm",209,0.125,3,25,0.9,0,0,11,22
"6754","bt","bglm",209,0.25,3,25,0.9,0,0,15,28
"6755","bt","bglm",209,0.375,3,25,0.9,0,0,8,14
"6756","bt","bglm",209,0.5,3,25,0.9,0,0,4,8
"6757","bt","bglm",209,0.01,5,25,0.9,0,0,3,15
"6758","bt","bglm",209,0.0625,5,25,0.9,0,0,13,37
"6759","bt","bglm",209,0.125,5,25,0.9,0,0,15,30
"6760","bt","bglm",209,0.25,5,25,0.9,0,0,13,25
"6761","bt","bglm",209,0.375,5,25,0.9,0,0,14,33
"6762","bt","bglm",209,0.5,5,25,0.9,0,0,15,34
"6763","bt","bglm",209,0.01,10,25,0.9,0,0,7,57
"6764","bt","bglm",209,0.0625,10,25,0.9,0,0,17,68
"6765","bt","bglm",209,0.125,10,25,0.9,0,0,11,54
"6766","bt","bglm",209,0.25,10,25,0.9,0,0,12,33
"6767","bt","bglm",209,0.375,10,25,0.9,0,0,8,32
"6768","bt","bglm",209,0.5,10,25,0.9,0,0,14,48
"6769","bt","bglm",209,0.01,3,50,0.9,0,0,11,23
"6770","bt","bglm",209,0.0625,3,50,0.9,0,0,12,23
"6771","bt","bglm",209,0.125,3,50,0.9,0,0,12,21
"6772","bt","bglm",209,0.25,3,50,0.9,0,0,9,13
"6773","bt","bglm",209,0.375,3,50,0.9,0,0,12,18
"6774","bt","bglm",209,0.5,3,50,0.9,0,0,11,22
"6775","bt","bglm",209,0.01,5,50,0.9,0,0,10,39
"6776","bt","bglm",209,0.0625,5,50,0.9,0,0,17,28
"6777","bt","bglm",209,0.125,5,50,0.9,0,0,17,37
"6778","bt","bglm",209,0.25,5,50,0.9,0,0,11,23
"6779","bt","bglm",209,0.375,5,50,0.9,0,0,7,17
"6780","bt","bglm",209,0.5,5,50,0.9,0,0,15,29
"6781","bt","bglm",209,0.01,10,50,0.9,0,0,10,39
"6782","bt","bglm",209,0.0625,10,50,0.9,0,0,10,33
"6783","bt","bglm",209,0.125,10,50,0.9,0,0,15,75
"6784","bt","bglm",209,0.25,10,50,0.9,0,0,13,38
"6785","bt","bglm",209,0.375,10,50,0.9,0,0,14,43
"6786","bt","bglm",209,0.5,10,50,0.9,0,0,8,13
"6787","bt","bglm",209,0.01,3,100,0.9,0,0,16,36
"6788","bt","bglm",209,0.0625,3,100,0.9,0,0,10,21
"6789","bt","bglm",209,0.125,3,100,0.9,0,0,11,17
"6790","bt","bglm",209,0.25,3,100,0.9,0,0,7,14
"6791","bt","bglm",209,0.375,3,100,0.9,0,0,13,26
"6792","bt","bglm",209,0.5,3,100,0.9,0,0,9,15
"6793","bt","bglm",209,0.01,5,100,0.9,0,0,16,56
"6794","bt","bglm",209,0.0625,5,100,0.9,0,0,10,36
"6795","bt","bglm",209,0.125,5,100,0.9,0,0,4,14
"6796","bt","bglm",209,0.25,5,100,0.9,0,0,8,19
"6797","bt","bglm",209,0.375,5,100,0.9,0,0,12,35
"6798","bt","bglm",209,0.5,5,100,0.9,0,0,10,20
"6799","bt","bglm",209,0.01,10,100,0.9,0,0,10,63
"6800","bt","bglm",209,0.0625,10,100,0.9,0,0,11,56
"6801","bt","bglm",209,0.125,10,100,0.9,0,0,9,20
"6802","bt","bglm",209,0.25,10,100,0.9,0,0,9,33
"6803","bt","bglm",209,0.375,10,100,0.9,0,0,7,46
"6804","bt","bglm",209,0.5,10,100,0.9,0,0,8,19
"6805","bt","bglm",209,0.01,3,25,0,0,0,8,8
"6806","bt","bglm",209,0.0625,3,25,0,0,0,12,12
"6807","bt","bglm",209,0.125,3,25,0,0,0,9,10
"6808","bt","bglm",209,0.25,3,25,0,0,0,8,8
"6809","bt","bglm",209,0.375,3,25,0,0,0,11,11
"6810","bt","bglm",209,0.5,3,25,0,0,0,7,8
"6811","bt","bglm",209,0.01,5,25,0,0,0,6,6
"6812","bt","bglm",209,0.0625,5,25,0,0,0,11,11
"6813","bt","bglm",209,0.125,5,25,0,0,0,12,12
"6814","bt","bglm",209,0.25,5,25,0,0,0,10,10
"6815","bt","bglm",209,0.375,5,25,0,0,0,13,13
"6816","bt","bglm",209,0.5,5,25,0,0,0,11,13
"6817","bt","bglm",209,0.01,10,25,0,0,0,2,2
"6818","bt","bglm",209,0.0625,10,25,0,0,0,9,9
"6819","bt","bglm",209,0.125,10,25,0,0,0,14,14
"6820","bt","bglm",209,0.25,10,25,0,0,0,8,8
"6821","bt","bglm",209,0.375,10,25,0,0,0,14,14
"6822","bt","bglm",209,0.5,10,25,0,0,0,8,9
"6823","bt","bglm",209,0.01,3,50,0,0,0,7,7
"6824","bt","bglm",209,0.0625,3,50,0,0,0,11,11
"6825","bt","bglm",209,0.125,3,50,0,0,0,11,11
"6826","bt","bglm",209,0.25,3,50,0,0,0,9,10
"6827","bt","bglm",209,0.375,3,50,0,0,0,15,15
"6828","bt","bglm",209,0.5,3,50,0,0,0,12,12
"6829","bt","bglm",209,0.01,5,50,0,0,0,8,8
"6830","bt","bglm",209,0.0625,5,50,0,0,0,12,12
"6831","bt","bglm",209,0.125,5,50,0,0,0,14,14
"6832","bt","bglm",209,0.25,5,50,0,0,0,10,10
"6833","bt","bglm",209,0.375,5,50,0,0,0,9,9
"6834","bt","bglm",209,0.5,5,50,0,0,0,8,8
"6835","bt","bglm",209,0.01,10,50,0,0,0,3,3
"6836","bt","bglm",209,0.0625,10,50,0,0,0,12,12
"6837","bt","bglm",209,0.125,10,50,0,0,0,10,10
"6838","bt","bglm",209,0.25,10,50,0,0,0,16,16
"6839","bt","bglm",209,0.375,10,50,0,0,0,6,6
"6840","bt","bglm",209,0.5,10,50,0,0,0,9,9
"6841","bt","bglm",209,0.01,3,100,0,0,0,8,8
"6842","bt","bglm",209,0.0625,3,100,0,0,0,9,9
"6843","bt","bglm",209,0.125,3,100,0,0,0,13,14
"6844","bt","bglm",209,0.25,3,100,0,0,0,10,10
"6845","bt","bglm",209,0.375,3,100,0,0,0,8,8
"6846","bt","bglm",209,0.5,3,100,0,0,0,9,9
"6847","bt","bglm",209,0.01,5,100,0,0,0,7,7
"6848","bt","bglm",209,0.0625,5,100,0,0,0,10,10
"6849","bt","bglm",209,0.125,5,100,0,0,0,7,7
"6850","bt","bglm",209,0.25,5,100,0,0,0,8,8
"6851","bt","bglm",209,0.375,5,100,0,0,0,7,7
"6852","bt","bglm",209,0.5,5,100,0,0,0,6,6
"6853","bt","bglm",209,0.01,10,100,0,0,0,10,10
"6854","bt","bglm",209,0.0625,10,100,0,0,0,7,7
"6855","bt","bglm",209,0.125,10,100,0,0,0,11,11
"6856","bt","bglm",209,0.25,10,100,0,0,0,13,15
"6857","bt","bglm",209,0.375,10,100,0,0,0,11,11
"6858","bt","bglm",209,0.5,10,100,0,0,0,19,19
"6859","bt","bglm",209,0.01,3,25,0.5,0,0,7,8
"6860","bt","bglm",209,0.0625,3,25,0.5,0,0,10,10
"6861","bt","bglm",209,0.125,3,25,0.5,0,0,10,11
"6862","bt","bglm",209,0.25,3,25,0.5,0,0,7,9
"6863","bt","bglm",209,0.375,3,25,0.5,0,0,10,12
"6864","bt","bglm",209,0.5,3,25,0.5,0,0,10,13
"6865","bt","bglm",209,0.01,5,25,0.5,0,0,13,23
"6866","bt","bglm",209,0.0625,5,25,0.5,0,0,14,18
"6867","bt","bglm",209,0.125,5,25,0.5,0,0,12,14
"6868","bt","bglm",209,0.25,5,25,0.5,0,0,5,5
"6869","bt","bglm",209,0.375,5,25,0.5,0,0,9,13
"6870","bt","bglm",209,0.5,5,25,0.5,0,0,6,6
"6871","bt","bglm",209,0.01,10,25,0.5,0,0,8,18
"6872","bt","bglm",209,0.0625,10,25,0.5,0,0,10,15
"6873","bt","bglm",209,0.125,10,25,0.5,0,0,14,22
"6874","bt","bglm",209,0.25,10,25,0.5,0,0,7,11
"6875","bt","bglm",209,0.375,10,25,0.5,0,0,10,17
"6876","bt","bglm",209,0.5,10,25,0.5,0,0,17,18
"6877","bt","bglm",209,0.01,3,50,0.5,0,0,13,16
"6878","bt","bglm",209,0.0625,3,50,0.5,0,0,18,20
"6879","bt","bglm",209,0.125,3,50,0.5,0,0,11,12
"6880","bt","bglm",209,0.25,3,50,0.5,0,0,14,16
"6881","bt","bglm",209,0.375,3,50,0.5,0,0,10,11
"6882","bt","bglm",209,0.5,3,50,0.5,0,0,13,15
"6883","bt","bglm",209,0.01,5,50,0.5,0,0,5,11
"6884","bt","bglm",209,0.0625,5,50,0.5,0,0,8,9
"6885","bt","bglm",209,0.125,5,50,0.5,0,0,14,18
"6886","bt","bglm",209,0.25,5,50,0.5,0,0,5,7
"6887","bt","bglm",209,0.375,5,50,0.5,0,0,4,6
"6888","bt","bglm",209,0.5,5,50,0.5,0,0,11,16
"6889","bt","bglm",209,0.01,10,50,0.5,0,0,15,26
"6890","bt","bglm",209,0.0625,10,50,0.5,0,0,8,10
"6891","bt","bglm",209,0.125,10,50,0.5,0,0,13,14
"6892","bt","bglm",209,0.25,10,50,0.5,0,0,15,20
"6893","bt","bglm",209,0.375,10,50,0.5,0,0,16,19
"6894","bt","bglm",209,0.5,10,50,0.5,0,0,8,9
"6895","bt","bglm",209,0.01,3,100,0.5,0,0,14,15
"6896","bt","bglm",209,0.0625,3,100,0.5,0,0,10,10
"6897","bt","bglm",209,0.125,3,100,0.5,0,0,13,14
"6898","bt","bglm",209,0.25,3,100,0.5,0,0,10,12
"6899","bt","bglm",209,0.375,3,100,0.5,0,0,11,12
"6900","bt","bglm",209,0.5,3,100,0.5,0,0,9,11
"6901","bt","bglm",209,0.01,5,100,0.5,0,0,14,19
"6902","bt","bglm",209,0.0625,5,100,0.5,0,0,7,12
"6903","bt","bglm",209,0.125,5,100,0.5,0,0,6,7
"6904","bt","bglm",209,0.25,5,100,0.5,0,0,11,11
"6905","bt","bglm",209,0.375,5,100,0.5,0,0,14,15
"6906","bt","bglm",209,0.5,5,100,0.5,0,0,10,14
"6907","bt","bglm",209,0.01,10,100,0.5,0,0,14,21
"6908","bt","bglm",209,0.0625,10,100,0.5,0,0,12,14
"6909","bt","bglm",209,0.125,10,100,0.5,0,0,13,14
"6910","bt","bglm",209,0.25,10,100,0.5,0,0,10,13
"6911","bt","bglm",209,0.375,10,100,0.5,0,0,13,20
"6912","bt","bglm",209,0.5,10,100,0.5,0,0,14,21
"6913","bt","bglm",209,0.01,3,25,0.9,0,0,3,7
"6914","bt","bglm",209,0.0625,3,25,0.9,0,0,15,26
"6915","bt","bglm",209,0.125,3,25,0.9,0,0,8,16
"6916","bt","bglm",209,0.25,3,25,0.9,0,0,7,14
"6917","bt","bglm",209,0.375,3,25,0.9,0,0,11,21
"6918","bt","bglm",209,0.5,3,25,0.9,0,0,6,12
"6919","bt","bglm",209,0.01,5,25,0.9,0,0,4,16
"6920","bt","bglm",209,0.0625,5,25,0.9,0,0,11,34
"6921","bt","bglm",209,0.125,5,25,0.9,0,0,8,15
"6922","bt","bglm",209,0.25,5,25,0.9,0,0,10,18
"6923","bt","bglm",209,0.375,5,25,0.9,0,0,9,29
"6924","bt","bglm",209,0.5,5,25,0.9,0,0,9,29
"6925","bt","bglm",209,0.01,10,25,0.9,0,0,8,63
"6926","bt","bglm",209,0.0625,10,25,0.9,0,0,7,30
"6927","bt","bglm",209,0.125,10,25,0.9,0,0,16,61
"6928","bt","bglm",209,0.25,10,25,0.9,0,0,23,96
"6929","bt","bglm",209,0.375,10,25,0.9,0,0,4,12
"6930","bt","bglm",209,0.5,10,25,0.9,0,0,15,80
"6931","bt","bglm",209,0.01,3,50,0.9,0,0,6,10
"6932","bt","bglm",209,0.0625,3,50,0.9,0,0,18,33
"6933","bt","bglm",209,0.125,3,50,0.9,0,0,10,19
"6934","bt","bglm",209,0.25,3,50,0.9,0,0,7,14
"6935","bt","bglm",209,0.375,3,50,0.9,0,0,10,17
"6936","bt","bglm",209,0.5,3,50,0.9,0,0,12,22
"6937","bt","bglm",209,0.01,5,50,0.9,0,0,15,52
"6938","bt","bglm",209,0.0625,5,50,0.9,0,0,19,49
"6939","bt","bglm",209,0.125,5,50,0.9,0,0,10,20
"6940","bt","bglm",209,0.25,5,50,0.9,0,0,10,26
"6941","bt","bglm",209,0.375,5,50,0.9,0,0,11,29
"6942","bt","bglm",209,0.5,5,50,0.9,0,0,9,18
"6943","bt","bglm",209,0.01,10,50,0.9,0,0,4,29
"6944","bt","bglm",209,0.0625,10,50,0.9,0,0,13,46
"6945","bt","bglm",209,0.125,10,50,0.9,0,0,12,41
"6946","bt","bglm",209,0.25,10,50,0.9,0,0,7,15
"6947","bt","bglm",209,0.375,10,50,0.9,0,0,11,44
"6948","bt","bglm",209,0.5,10,50,0.9,0,0,10,28
"6949","bt","bglm",209,0.01,3,100,0.9,0,0,9,19
"6950","bt","bglm",209,0.0625,3,100,0.9,0,0,7,10
"6951","bt","bglm",209,0.125,3,100,0.9,0,0,7,11
"6952","bt","bglm",209,0.25,3,100,0.9,0,0,10,19
"6953","bt","bglm",209,0.375,3,100,0.9,0,0,12,21
"6954","bt","bglm",209,0.5,3,100,0.9,0,0,9,17
"6955","bt","bglm",209,0.01,5,100,0.9,0,0,11,39
"6956","bt","bglm",209,0.0625,5,100,0.9,0,0,14,34
"6957","bt","bglm",209,0.125,5,100,0.9,0,0,11,28
"6958","bt","bglm",209,0.25,5,100,0.9,0,0,10,23
"6959","bt","bglm",209,0.375,5,100,0.9,0,0,18,45
"6960","bt","bglm",209,0.5,5,100,0.9,0,0,9,16
"6961","bt","bglm",209,0.01,10,100,0.9,0,0,17,77
"6962","bt","bglm",209,0.0625,10,100,0.9,0,0,17,79
"6963","bt","bglm",209,0.125,10,100,0.9,0,0,9,29
"6964","bt","bglm",209,0.25,10,100,0.9,0,0,18,53
"6965","bt","bglm",209,0.375,10,100,0.9,0,0,8,24
"6966","bt","bglm",209,0.5,10,100,0.9,0,0,9,32
"6967","bt","bglm",209,0.01,3,25,0,0,0,6,6
"6968","bt","bglm",209,0.0625,3,25,0,0,0,12,12
"6969","bt","bglm",209,0.125,3,25,0,0,0,5,5
"6970","bt","bglm",209,0.25,3,25,0,0,0,7,7
"6971","bt","bglm",209,0.375,3,25,0,0,0,6,6
"6972","bt","bglm",209,0.5,3,25,0,0,0,12,13
"6973","bt","bglm",209,0.01,5,25,0,0,0,6,6
"6974","bt","bglm",209,0.0625,5,25,0,0,0,14,14
"6975","bt","bglm",209,0.125,5,25,0,0,0,9,9
"6976","bt","bglm",209,0.25,5,25,0,0,0,11,12
"6977","bt","bglm",209,0.375,5,25,0,0,0,12,13
"6978","bt","bglm",209,0.5,5,25,0,0,0,10,11
"6979","bt","bglm",209,0.01,10,25,0,0,0,2,2
"6980","bt","bglm",209,0.0625,10,25,0,0,0,13,13
"6981","bt","bglm",209,0.125,10,25,0,0,0,6,6
"6982","bt","bglm",209,0.25,10,25,0,0,0,10,10
"6983","bt","bglm",209,0.375,10,25,0,0,0,18,19
"6984","bt","bglm",209,0.5,10,25,0,0,0,11,11
"6985","bt","bglm",209,0.01,3,50,0,0,0,7,7
"6986","bt","bglm",209,0.0625,3,50,0,0,0,12,12
"6987","bt","bglm",209,0.125,3,50,0,0,0,14,14
"6988","bt","bglm",209,0.25,3,50,0,0,0,10,11
"6989","bt","bglm",209,0.375,3,50,0,0,0,13,14
"6990","bt","bglm",209,0.5,3,50,0,0,0,6,6
"6991","bt","bglm",209,0.01,5,50,0,0,0,12,13
"6992","bt","bglm",209,0.0625,5,50,0,0,0,10,10
"6993","bt","bglm",209,0.125,5,50,0,0,0,13,13
"6994","bt","bglm",209,0.25,5,50,0,0,0,10,10
"6995","bt","bglm",209,0.375,5,50,0,0,0,6,6
"6996","bt","bglm",209,0.5,5,50,0,0,0,12,13
"6997","bt","bglm",209,0.01,10,50,0,0,0,10,11
"6998","bt","bglm",209,0.0625,10,50,0,0,0,12,12
"6999","bt","bglm",209,0.125,10,50,0,0,0,16,16
"7000","bt","bglm",209,0.25,10,50,0,0,0,11,11
"7001","bt","bglm",209,0.375,10,50,0,0,0,15,15
"7002","bt","bglm",209,0.5,10,50,0,0,0,9,9
"7003","bt","bglm",209,0.01,3,100,0,0,0,12,13
"7004","bt","bglm",209,0.0625,3,100,0,0,0,9,9
"7005","bt","bglm",209,0.125,3,100,0,0,0,12,12
"7006","bt","bglm",209,0.25,3,100,0,0,0,7,7
"7007","bt","bglm",209,0.375,3,100,0,0,0,10,10
"7008","bt","bglm",209,0.5,3,100,0,0,0,9,9
"7009","bt","bglm",209,0.01,5,100,0,0,0,10,10
"7010","bt","bglm",209,0.0625,5,100,0,0,0,17,17
"7011","bt","bglm",209,0.125,5,100,0,0,0,11,11
"7012","bt","bglm",209,0.25,5,100,0,0,0,15,15
"7013","bt","bglm",209,0.375,5,100,0,0,0,8,8
"7014","bt","bglm",209,0.5,5,100,0,0,0,14,16
"7015","bt","bglm",209,0.01,10,100,0,0,0,10,10
"7016","bt","bglm",209,0.0625,10,100,0,0,0,8,8
"7017","bt","bglm",209,0.125,10,100,0,0,0,13,13
"7018","bt","bglm",209,0.25,10,100,0,0,0,8,8
"7019","bt","bglm",209,0.375,10,100,0,0,0,9,9
"7020","bt","bglm",209,0.5,10,100,0,0,0,8,8
"7021","bt","bglm",209,0.01,3,25,0.5,0,0,8,9
"7022","bt","bglm",209,0.0625,3,25,0.5,0,0,12,14
"7023","bt","bglm",209,0.125,3,25,0.5,0,0,17,19
"7024","bt","bglm",209,0.25,3,25,0.5,0,0,6,7
"7025","bt","bglm",209,0.375,3,25,0.5,0,0,8,8
"7026","bt","bglm",209,0.5,3,25,0.5,0,0,9,11
"7027","bt","bglm",209,0.01,5,25,0.5,0,0,9,13
"7028","bt","bglm",209,0.0625,5,25,0.5,0,0,9,10
"7029","bt","bglm",209,0.125,5,25,0.5,0,0,10,13
"7030","bt","bglm",209,0.25,5,25,0.5,0,0,11,12
"7031","bt","bglm",209,0.375,5,25,0.5,0,0,11,16
"7032","bt","bglm",209,0.5,5,25,0.5,0,0,6,8
"7033","bt","bglm",209,0.01,10,25,0.5,0,0,4,9
"7034","bt","bglm",209,0.0625,10,25,0.5,0,0,10,17
"7035","bt","bglm",209,0.125,10,25,0.5,0,0,10,11
"7036","bt","bglm",209,0.25,10,25,0.5,0,0,11,13
"7037","bt","bglm",209,0.375,10,25,0.5,0,0,10,12
"7038","bt","bglm",209,0.5,10,25,0.5,0,0,11,13
"7039","bt","bglm",209,0.01,3,50,0.5,0,0,9,9
"7040","bt","bglm",209,0.0625,3,50,0.5,0,0,9,11
"7041","bt","bglm",209,0.125,3,50,0.5,0,0,11,14
"7042","bt","bglm",209,0.25,3,50,0.5,0,0,8,10
"7043","bt","bglm",209,0.375,3,50,0.5,0,0,8,8
"7044","bt","bglm",209,0.5,3,50,0.5,0,0,11,15
"7045","bt","bglm",209,0.01,5,50,0.5,0,0,16,18
"7046","bt","bglm",209,0.0625,5,50,0.5,0,0,11,14
"7047","bt","bglm",209,0.125,5,50,0.5,0,0,6,8
"7048","bt","bglm",209,0.25,5,50,0.5,0,0,16,19
"7049","bt","bglm",209,0.375,5,50,0.5,0,0,11,14
"7050","bt","bglm",209,0.5,5,50,0.5,0,0,5,8
"7051","bt","bglm",209,0.01,10,50,0.5,0,0,9,21
"7052","bt","bglm",209,0.0625,10,50,0.5,0,0,8,10
"7053","bt","bglm",209,0.125,10,50,0.5,0,0,10,18
"7054","bt","bglm",209,0.25,10,50,0.5,0,0,9,11
"7055","bt","bglm",209,0.375,10,50,0.5,0,0,5,6
"7056","bt","bglm",209,0.5,10,50,0.5,0,0,10,16
"7057","bt","bglm",209,0.01,3,100,0.5,0,0,12,14
"7058","bt","bglm",209,0.0625,3,100,0.5,0,0,10,10
"7059","bt","bglm",209,0.125,3,100,0.5,0,0,11,11
"7060","bt","bglm",209,0.25,3,100,0.5,0,0,15,18
"7061","bt","bglm",209,0.375,3,100,0.5,0,0,7,7
"7062","bt","bglm",209,0.5,3,100,0.5,0,0,10,11
"7063","bt","bglm",209,0.01,5,100,0.5,0,0,10,13
"7064","bt","bglm",209,0.0625,5,100,0.5,0,0,6,6
"7065","bt","bglm",209,0.125,5,100,0.5,0,0,12,12
"7066","bt","bglm",209,0.25,5,100,0.5,0,0,12,16
"7067","bt","bglm",209,0.375,5,100,0.5,0,0,11,14
"7068","bt","bglm",209,0.5,5,100,0.5,0,0,8,8
"7069","bt","bglm",209,0.01,10,100,0.5,0,0,11,16
"7070","bt","bglm",209,0.0625,10,100,0.5,0,0,7,8
"7071","bt","bglm",209,0.125,10,100,0.5,0,0,11,14
"7072","bt","bglm",209,0.25,10,100,0.5,0,0,10,13
"7073","bt","bglm",209,0.375,10,100,0.5,0,0,12,21
"7074","bt","bglm",209,0.5,10,100,0.5,0,0,10,17
"7075","bt","bglm",209,0.01,3,25,0.9,0,0,11,26
"7076","bt","bglm",209,0.0625,3,25,0.9,0,0,8,15
"7077","bt","bglm",209,0.125,3,25,0.9,0,0,8,15
"7078","bt","bglm",209,0.25,3,25,0.9,0,0,8,16
"7079","bt","bglm",209,0.375,3,25,0.9,0,0,9,14
"7080","bt","bglm",209,0.5,3,25,0.9,0,0,10,19
"7081","bt","bglm",209,0.01,5,25,0.9,0,0,8,31
"7082","bt","bglm",209,0.0625,5,25,0.9,0,0,14,31
"7083","bt","bglm",209,0.125,5,25,0.9,0,0,8,16
"7084","bt","bglm",209,0.25,5,25,0.9,0,0,7,13
"7085","bt","bglm",209,0.375,5,25,0.9,0,0,14,26
"7086","bt","bglm",209,0.5,5,25,0.9,0,0,15,33
"7087","bt","bglm",209,0.01,10,25,0.9,0,0,7,53
"7088","bt","bglm",209,0.0625,10,25,0.9,0,0,3,8
"7089","bt","bglm",209,0.125,10,25,0.9,0,0,13,46
"7090","bt","bglm",209,0.25,10,25,0.9,0,0,17,76
"7091","bt","bglm",209,0.375,10,25,0.9,0,0,14,58
"7092","bt","bglm",209,0.5,10,25,0.9,0,0,16,35
"7093","bt","bglm",209,0.01,3,50,0.9,0,0,8,18
"7094","bt","bglm",209,0.0625,3,50,0.9,0,0,10,18
