"","method","model","nsim","pis","nresp","ntrt","corr","nfail","nerror","nreji","nrej"
"9472","bt","glm",16,0.25,3,50,0.5,0,0,2,2
"9473","bt","glm",16,0.375,3,50,0.5,0,0,0,0
"9474","bt","glm",16,0.5,3,50,0.5,0,0,0,0
"9475","bt","glm",16,0.01,5,50,0.5,0,0,0,0
"9476","bt","glm",16,0.0625,5,50,0.5,0,0,1,1
"9477","bt","glm",16,0.125,5,50,0.5,0,0,1,4
"9478","bt","glm",16,0.25,5,50,0.5,0,0,1,1
"9479","bt","glm",16,0.375,5,50,0.5,0,0,2,2
"9480","bt","glm",16,0.5,5,50,0.5,0,0,0,0
"9481","bt","glm",16,0.01,10,50,0.5,0,0,1,1
"9482","bt","glm",16,0.0625,10,50,0.5,0,0,0,0
"9483","bt","glm",16,0.125,10,50,0.5,0,0,2,2
"9484","bt","glm",16,0.25,10,50,0.5,0,0,0,0
"9485","bt","glm",16,0.375,10,50,0.5,0,0,0,0
"9486","bt","glm",16,0.5,10,50,0.5,0,0,0,0
"9487","bt","glm",16,0.01,3,100,0.5,0,0,1,1
"9488","bt","glm",16,0.0625,3,100,0.5,0,0,0,0
"9489","bt","glm",16,0.125,3,100,0.5,0,0,1,1
"9490","bt","glm",16,0.25,3,100,0.5,0,0,0,0
"9491","bt","glm",16,0.375,3,100,0.5,0,0,1,1
"9492","bt","glm",16,0.5,3,100,0.5,0,0,0,0
"9493","bt","glm",16,0.01,5,100,0.5,0,0,0,0
"9494","bt","glm",16,0.0625,5,100,0.5,0,0,0,0
"9495","bt","glm",16,0.125,5,100,0.5,0,0,1,1
"9496","bt","glm",16,0.25,5,100,0.5,0,0,1,1
"9497","bt","glm",16,0.375,5,100,0.5,0,0,1,2
"9498","bt","glm",16,0.5,5,100,0.5,0,0,1,1
"9499","bt","glm",16,0.01,10,100,0.5,0,0,0,0
"9500","bt","glm",16,0.0625,10,100,0.5,0,0,2,5
"9501","bt","glm",16,0.125,10,100,0.5,0,0,0,0
"9502","bt","glm",16,0.25,10,100,0.5,0,0,0,0
"9503","bt","glm",16,0.375,10,100,0.5,0,0,1,1
"9504","bt","glm",16,0.5,10,100,0.5,0,0,0,0
"9505","bt","glm",16,0.01,3,25,0.9,0,0,0,0
"9506","bt","glm",16,0.0625,3,25,0.9,0,0,1,1
"9507","bt","glm",16,0.125,3,25,0.9,0,0,0,0
"9508","bt","glm",16,0.25,3,25,0.9,0,0,1,3
"9509","bt","glm",16,0.375,3,25,0.9,0,0,1,1
"9510","bt","glm",16,0.5,3,25,0.9,0,0,1,1
"9511","bt","glm",16,0.01,5,25,0.9,0,0,0,0
"9512","bt","glm",16,0.0625,5,25,0.9,0,0,0,0
"9513","bt","glm",16,0.125,5,25,0.9,0,0,1,3
"9514","bt","glm",16,0.25,5,25,0.9,0,0,2,5
"9515","bt","glm",16,0.375,5,25,0.9,0,0,0,0
"9516","bt","glm",16,0.5,5,25,0.9,0,0,0,0
"9517","bt","glm",16,0.01,10,25,0.9,0,0,0,0
"9518","bt","glm",16,0.0625,10,25,0.9,0,0,2,11
"9519","bt","glm",16,0.125,10,25,0.9,0,0,0,0
"9520","bt","glm",16,0.25,10,25,0.9,0,0,0,0
"9521","bt","glm",16,0.375,10,25,0.9,0,0,1,4
"9522","bt","glm",16,0.5,10,25,0.9,0,0,2,3
"9523","bt","glm",16,0.01,3,50,0.9,0,0,0,0
"9524","bt","glm",16,0.0625,3,50,0.9,0,0,2,3
"9525","bt","glm",16,0.125,3,50,0.9,0,0,1,3
"9526","bt","glm",16,0.25,3,50,0.9,0,0,0,0
"9527","bt","glm",16,0.375,3,50,0.9,0,0,1,3
"9528","bt","glm",16,0.5,3,50,0.9,0,0,0,0
"9529","bt","glm",16,0.01,5,50,0.9,0,0,0,0
"9530","bt","glm",16,0.0625,5,50,0.9,0,0,2,2
"9531","bt","glm",16,0.125,5,50,0.9,0,0,1,3
"9532","bt","glm",16,0.25,5,50,0.9,0,0,1,2
"9533","bt","glm",16,0.375,5,50,0.9,0,0,0,0
"9534","bt","glm",16,0.5,5,50,0.9,0,0,2,2
"9535","bt","glm",16,0.01,10,50,0.9,0,0,1,8
"9536","bt","glm",16,0.0625,10,50,0.9,0,0,1,8
"9537","bt","glm",16,0.125,10,50,0.9,0,0,1,5
"9538","bt","glm",16,0.25,10,50,0.9,0,0,1,2
"9539","bt","glm",16,0.375,10,50,0.9,0,0,0,0
"9540","bt","glm",16,0.5,10,50,0.9,0,0,3,13
"9541","bt","glm",16,0.01,3,100,0.9,0,0,1,1
"9542","bt","glm",16,0.0625,3,100,0.9,0,0,0,0
"9543","bt","glm",16,0.125,3,100,0.9,0,0,0,0
"9544","bt","glm",16,0.25,3,100,0.9,0,0,1,1
"9545","bt","glm",16,0.375,3,100,0.9,0,0,1,1
"9546","bt","glm",16,0.5,3,100,0.9,0,0,0,0
"9547","bt","glm",16,0.01,5,100,0.9,0,0,0,0
"9548","bt","glm",16,0.0625,5,100,0.9,0,0,0,0
"9549","bt","glm",16,0.125,5,100,0.9,0,0,2,2
"9550","bt","glm",16,0.25,5,100,0.9,0,0,1,2
"9551","bt","glm",16,0.375,5,100,0.9,0,0,0,0
"9552","bt","glm",16,0.5,5,100,0.9,0,0,1,1
"9553","bt","glm",16,0.01,10,100,0.9,0,0,1,1
"9554","bt","glm",16,0.0625,10,100,0.9,0,0,3,14
"9555","bt","glm",16,0.125,10,100,0.9,0,0,1,1
"9556","bt","glm",16,0.25,10,100,0.9,0,0,3,5
"9557","bt","glm",16,0.375,10,100,0.9,0,0,0,0
"9558","bt","glm",16,0.5,10,100,0.9,0,0,2,15
"9559","bt","glm",16,0.01,3,25,0,0,0,0,0
"9560","bt","glm",16,0.0625,3,25,0,0,0,3,3
"9561","bt","glm",16,0.125,3,25,0,0,0,1,1
"9562","bt","glm",16,0.25,3,25,0,0,0,1,1
"9563","bt","glm",16,0.375,3,25,0,0,0,0,0
"9564","bt","glm",16,0.5,3,25,0,0,0,2,2
"9565","bt","glm",16,0.01,5,25,0,0,0,0,0
"9566","bt","glm",16,0.0625,5,25,0,0,0,0,0
"9567","bt","glm",16,0.125,5,25,0,0,0,2,2
"9568","bt","glm",16,0.25,5,25,0,0,0,1,1
"9569","bt","glm",16,0.375,5,25,0,0,0,2,2
"9570","bt","glm",16,0.5,5,25,0,0,0,1,1
"9571","bt","glm",16,0.01,10,25,0,0,0,0,0
"9572","bt","glm",16,0.0625,10,25,0,0,0,0,0
"9573","bt","glm",16,0.125,10,25,0,0,0,0,0
"9574","bt","glm",16,0.25,10,25,0,0,0,2,2
"9575","bt","glm",16,0.375,10,25,0,0,0,1,1
"9576","bt","glm",16,0.5,10,25,0,0,0,1,1
"9577","bt","glm",16,0.01,3,50,0,0,0,0,0
"9578","bt","glm",16,0.0625,3,50,0,0,0,0,0
"9579","bt","glm",16,0.125,3,50,0,0,0,0,0
"9580","bt","glm",16,0.25,3,50,0,0,0,2,2
"9581","bt","glm",16,0.375,3,50,0,0,0,0,0
"9582","bt","glm",16,0.5,3,50,0,0,0,1,1
"9583","bt","glm",16,0.01,5,50,0,0,0,1,1
"9584","bt","glm",16,0.0625,5,50,0,0,0,0,0
"9585","bt","glm",16,0.125,5,50,0,0,0,0,0
"9586","bt","glm",16,0.25,5,50,0,0,0,0,0
"9587","bt","glm",16,0.375,5,50,0,0,0,0,0
"9588","bt","glm",16,0.5,5,50,0,0,0,1,1
"9589","bt","glm",16,0.01,10,50,0,0,0,0,0
"9590","bt","glm",16,0.0625,10,50,0,0,0,1,1
"9591","bt","glm",16,0.125,10,50,0,0,0,0,0
"9592","bt","glm",16,0.25,10,50,0,0,0,0,0
"9593","bt","glm",16,0.375,10,50,0,0,0,1,1
"9594","bt","glm",16,0.5,10,50,0,0,0,0,0
"9595","bt","glm",16,0.01,3,100,0,0,0,1,1
"9596","bt","glm",16,0.0625,3,100,0,0,0,2,2
"9597","bt","glm",16,0.125,3,100,0,0,0,0,0
"9598","bt","glm",16,0.25,3,100,0,0,0,1,1
"9599","bt","glm",16,0.375,3,100,0,0,0,1,1
"9600","bt","glm",16,0.5,3,100,0,0,0,1,1
"9601","bt","glm",16,0.01,5,100,0,0,0,0,0
"9602","bt","glm",16,0.0625,5,100,0,0,0,1,1
"9603","bt","glm",16,0.125,5,100,0,0,0,3,3
"9604","bt","glm",16,0.25,5,100,0,0,0,2,2
"9605","bt","glm",16,0.375,5,100,0,0,0,1,1
"9606","bt","glm",16,0.5,5,100,0,0,0,1,1
"9607","bt","glm",16,0.01,10,100,0,0,0,0,0
"9608","bt","glm",16,0.0625,10,100,0,0,0,2,2
"9609","bt","glm",16,0.125,10,100,0,0,0,0,0
"9610","bt","glm",16,0.25,10,100,0,0,0,2,2
"9611","bt","glm",16,0.375,10,100,0,0,0,1,1
"9612","bt","glm",16,0.5,10,100,0,0,0,0,0
"9613","bt","glm",16,0.01,3,25,0.5,0,0,0,0
"9614","bt","glm",16,0.0625,3,25,0.5,0,0,1,1
"9615","bt","glm",16,0.125,3,25,0.5,0,0,0,0
"9616","bt","glm",16,0.25,3,25,0.5,0,0,0,0
"9617","bt","glm",16,0.375,3,25,0.5,0,0,1,2
"9618","bt","glm",16,0.5,3,25,0.5,0,0,0,0
"9619","bt","glm",16,0.01,5,25,0.5,0,0,1,1
"9620","bt","glm",16,0.0625,5,25,0.5,0,0,0,0
"9621","bt","glm",16,0.125,5,25,0.5,0,0,0,0
"9622","bt","glm",16,0.25,5,25,0.5,0,0,0,0
"9623","bt","glm",16,0.375,5,25,0.5,0,0,1,1
"9624","bt","glm",16,0.5,5,25,0.5,0,0,2,2
"9625","bt","glm",16,0.01,10,25,0.5,0,0,1,1
"9626","bt","glm",16,0.0625,10,25,0.5,0,0,1,2
"9627","bt","glm",16,0.125,10,25,0.5,0,0,1,1
"9628","bt","glm",16,0.25,10,25,0.5,0,0,1,1
"9629","bt","glm",16,0.375,10,25,0.5,0,0,2,3
"9630","bt","glm",16,0.5,10,25,0.5,0,0,1,1
"9631","bt","glm",16,0.01,3,50,0.5,0,0,1,1
"9632","bt","glm",16,0.0625,3,50,0.5,0,0,0,0
"9633","bt","glm",16,0.125,3,50,0.5,0,0,1,1
"9634","bt","glm",16,0.25,3,50,0.5,0,0,0,0
"9635","bt","glm",16,0.375,3,50,0.5,0,0,1,1
"9636","bt","glm",16,0.5,3,50,0.5,0,0,0,0
"9637","bt","glm",16,0.01,5,50,0.5,0,0,1,1
"9638","bt","glm",16,0.0625,5,50,0.5,0,0,1,1
"9639","bt","glm",16,0.125,5,50,0.5,0,0,0,0
"9640","bt","glm",16,0.25,5,50,0.5,0,0,0,0
"9641","bt","glm",16,0.375,5,50,0.5,0,0,0,0
"9642","bt","glm",16,0.5,5,50,0.5,0,0,2,2
"9643","bt","glm",16,0.01,10,50,0.5,0,0,0,0
"9644","bt","glm",16,0.0625,10,50,0.5,0,0,0,0
"9645","bt","glm",16,0.125,10,50,0.5,0,0,2,2
"9646","bt","glm",16,0.25,10,50,0.5,0,0,0,0
"9647","bt","glm",16,0.375,10,50,0.5,0,0,0,0
"9648","bt","glm",16,0.5,10,50,0.5,0,0,1,1
"9649","bt","glm",16,0.01,3,100,0.5,0,0,1,1
"9650","bt","glm",16,0.0625,3,100,0.5,0,0,0,0
"9651","bt","glm",16,0.125,3,100,0.5,0,0,0,0
"9652","bt","glm",16,0.25,3,100,0.5,0,0,4,4
"9653","bt","glm",16,0.375,3,100,0.5,0,0,1,1
"9654","bt","glm",16,0.5,3,100,0.5,0,0,2,2
"9655","bt","glm",16,0.01,5,100,0.5,0,0,2,3
"9656","bt","glm",16,0.0625,5,100,0.5,0,0,0,0
"9657","bt","glm",16,0.125,5,100,0.5,0,0,3,4
"9658","bt","glm",16,0.25,5,100,0.5,0,0,0,0
"9659","bt","glm",16,0.375,5,100,0.5,0,0,0,0
"9660","bt","glm",16,0.5,5,100,0.5,0,0,0,0
"9661","bt","glm",16,0.01,10,100,0.5,0,0,0,0
"9662","bt","glm",16,0.0625,10,100,0.5,0,0,1,3
"9663","bt","glm",16,0.125,10,100,0.5,0,0,1,3
"9664","bt","glm",16,0.25,10,100,0.5,0,0,1,6
"9665","bt","glm",16,0.375,10,100,0.5,0,0,0,0
"9666","bt","glm",16,0.5,10,100,0.5,0,0,3,4
"9667","bt","glm",16,0.01,3,25,0.9,0,0,0,0
"9668","bt","glm",16,0.0625,3,25,0.9,0,0,0,0
"9669","bt","glm",16,0.125,3,25,0.9,0,0,4,10
"9670","bt","glm",16,0.25,3,25,0.9,0,0,0,0
"9671","bt","glm",16,0.375,3,25,0.9,0,0,1,1
"9672","bt","glm",16,0.5,3,25,0.9,0,0,0,0
"9673","bt","glm",16,0.01,5,25,0.9,0,0,0,0
"9674","bt","glm",16,0.0625,5,25,0.9,0,0,4,5
"9675","bt","glm",16,0.125,5,25,0.9,0,0,1,5
"9676","bt","glm",16,0.25,5,25,0.9,0,0,0,0
"9677","bt","glm",16,0.375,5,25,0.9,0,0,1,5
"9678","bt","glm",16,0.5,5,25,0.9,0,0,1,3
"9679","bt","glm",16,0.01,10,25,0.9,0,0,0,0
"9680","bt","glm",16,0.0625,10,25,0.9,0,0,0,0
"9681","bt","glm",16,0.125,10,25,0.9,0,0,1,10
"9682","bt","glm",16,0.25,10,25,0.9,0,0,0,0
"9683","bt","glm",16,0.375,10,25,0.9,0,0,0,0
"9684","bt","glm",16,0.5,10,25,0.9,0,0,2,5
"9685","bt","glm",16,0.01,3,50,0.9,0,0,0,0
"9686","bt","glm",16,0.0625,3,50,0.9,0,0,2,4
"9687","bt","glm",16,0.125,3,50,0.9,0,0,0,0
"9688","bt","glm",16,0.25,3,50,0.9,0,0,1,3
"9689","bt","glm",16,0.375,3,50,0.9,0,0,1,3
"9690","bt","glm",16,0.5,3,50,0.9,0,0,2,3
"9691","bt","glm",16,0.01,5,50,0.9,0,0,0,0
"9692","bt","glm",16,0.0625,5,50,0.9,0,0,1,3
"9693","bt","glm",16,0.125,5,50,0.9,0,0,0,0
"9694","bt","glm",16,0.25,5,50,0.9,0,0,2,3
"9695","bt","glm",16,0.375,5,50,0.9,0,0,0,0
"9696","bt","glm",16,0.5,5,50,0.9,0,0,1,3
"9697","bt","glm",16,0.01,10,50,0.9,0,0,0,0
"9698","bt","glm",16,0.0625,10,50,0.9,0,0,0,0
"9699","bt","glm",16,0.125,10,50,0.9,0,0,0,0
"9700","bt","glm",16,0.25,10,50,0.9,0,0,0,0
"9701","bt","glm",16,0.375,10,50,0.9,0,0,2,5
"9702","bt","glm",16,0.5,10,50,0.9,0,0,2,4
"9703","bt","glm",16,0.01,3,100,0.9,0,0,1,2
"9704","bt","glm",16,0.0625,3,100,0.9,0,0,0,0
"9705","bt","glm",16,0.125,3,100,0.9,0,0,0,0
"9706","bt","glm",16,0.25,3,100,0.9,0,0,1,3
"9707","bt","glm",16,0.375,3,100,0.9,0,0,1,1
"9708","bt","glm",16,0.5,3,100,0.9,0,0,1,1
"9709","bt","glm",16,0.01,5,100,0.9,0,0,1,3
"9710","bt","glm",16,0.0625,5,100,0.9,0,0,0,0
"9711","bt","glm",16,0.125,5,100,0.9,0,0,0,0
"9712","bt","glm",16,0.25,5,100,0.9,0,0,0,0
"9713","bt","glm",16,0.375,5,100,0.9,0,0,1,2
"9714","bt","glm",16,0.5,5,100,0.9,0,0,0,0
"9715","bt","glm",16,0.01,10,100,0.9,0,0,0,0
"9716","bt","glm",16,0.0625,10,100,0.9,0,0,1,1
"9717","bt","glm",16,0.125,10,100,0.9,0,0,1,7
"9718","bt","glm",16,0.25,10,100,0.9,0,0,1,1
"9719","bt","glm",16,0.375,10,100,0.9,0,0,4,12
"9720","bt","glm",16,0.5,10,100,0.9,0,0,2,13
"9721","bt","glm",16,0.01,3,25,0,0,0,0,0
"9722","bt","glm",16,0.0625,3,25,0,0,0,2,2
"9723","bt","glm",16,0.125,3,25,0,0,0,0,0
"9724","bt","glm",16,0.25,3,25,0,0,0,1,1
"9725","bt","glm",16,0.375,3,25,0,0,0,0,0
"9726","bt","glm",16,0.5,3,25,0,0,0,1,1
"9727","bt","glm",16,0.01,5,25,0,0,0,0,0
"9728","bt","glm",16,0.0625,5,25,0,0,0,1,1
"9729","bt","glm",16,0.125,5,25,0,0,0,1,1
"9730","bt","glm",16,0.25,5,25,0,0,0,0,0
"9731","bt","glm",16,0.375,5,25,0,0,0,2,2
"9732","bt","glm",16,0.5,5,25,0,0,0,0,0
"9733","bt","glm",16,0.01,10,25,0,0,0,0,0
"9734","bt","glm",16,0.0625,10,25,0,0,0,0,0
"9735","bt","glm",16,0.125,10,25,0,0,0,1,1
"9736","bt","glm",16,0.25,10,25,0,0,0,1,1
"9737","bt","glm",16,0.375,10,25,0,0,0,2,2
"9738","bt","glm",16,0.5,10,25,0,0,0,0,0
"9739","bt","glm",16,0.01,3,50,0,0,0,1,1
"9740","bt","glm",16,0.0625,3,50,0,0,0,1,1
"9741","bt","glm",16,0.125,3,50,0,0,0,0,0
"9742","bt","glm",16,0.25,3,50,0,0,0,1,1
"9743","bt","glm",16,0.375,3,50,0,0,0,0,0
"9744","bt","glm",16,0.5,3,50,0,0,0,1,1
"9745","bt","glm",16,0.01,5,50,0,0,0,0,0
"9746","bt","glm",16,0.0625,5,50,0,0,0,0,0
"9747","bt","glm",16,0.125,5,50,0,0,0,1,1
"9748","bt","glm",16,0.25,5,50,0,0,0,3,3
"9749","bt","glm",16,0.375,5,50,0,0,0,2,2
"9750","bt","glm",16,0.5,5,50,0,0,0,2,2
"9751","bt","glm",16,0.01,10,50,0,0,0,0,0
"9752","bt","glm",16,0.0625,10,50,0,0,0,0,0
"9753","bt","glm",16,0.125,10,50,0,0,0,1,1
"9754","bt","glm",16,0.25,10,50,0,0,0,2,2
"9755","bt","glm",16,0.375,10,50,0,0,0,0,0
"9756","bt","glm",16,0.5,10,50,0,0,0,0,0
"9757","bt","glm",16,0.01,3,100,0,0,0,1,1
"9758","bt","glm",16,0.0625,3,100,0,0,0,3,3
"9759","bt","glm",16,0.125,3,100,0,0,0,2,2
"9760","bt","glm",16,0.25,3,100,0,0,0,0,0
"9761","bt","glm",16,0.375,3,100,0,0,0,0,0
"9762","bt","glm",16,0.5,3,100,0,0,0,1,1
"9763","bt","glm",16,0.01,5,100,0,0,0,1,1
"9764","bt","glm",16,0.0625,5,100,0,0,0,5,5
"9765","bt","glm",16,0.125,5,100,0,0,0,2,2
"9766","bt","glm",16,0.25,5,100,0,0,0,0,0
"9767","bt","glm",16,0.375,5,100,0,0,0,0,0
"9768","bt","glm",16,0.5,5,100,0,0,0,1,1
"9769","bt","glm",16,0.01,10,100,0,0,0,3,3
"9770","bt","glm",16,0.0625,10,100,0,0,0,1,1
"9771","bt","glm",16,0.125,10,100,0,0,0,1,1
"9772","bt","glm",16,0.25,10,100,0,0,0,2,2
"9773","bt","glm",16,0.375,10,100,0,0,0,1,2
"9774","bt","glm",16,0.5,10,100,0,0,0,1,1
"9775","bt","glm",16,0.01,3,25,0.5,0,0,0,0
"9776","bt","glm",16,0.0625,3,25,0.5,0,0,2,4
"9777","bt","glm",16,0.125,3,25,0.5,0,0,1,1
"9778","bt","glm",16,0.25,3,25,0.5,0,0,0,0
"9779","bt","glm",16,0.375,3,25,0.5,0,0,0,0
"9780","bt","glm",16,0.5,3,25,0.5,0,0,0,0
"9781","bt","glm",16,0.01,5,25,0.5,0,0,0,0
"9782","bt","glm",16,0.0625,5,25,0.5,0,0,2,2
"9783","bt","glm",16,0.125,5,25,0.5,0,0,2,2
"9784","bt","glm",16,0.25,5,25,0.5,0,0,1,1
