"","method","model","nsim","ntrt","pi0","nep_h0","nep_ha","slope","corr","nfail","nerror","nrej","nreji","nrejcor","npow","npowi","npowcor"
"7157","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,2,2,165,305,146,0
"7158","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,2,2,165,667,166,0
"7159","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,1,1,166,92,75,17
"7160","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,6,6,161,145,112,33
"7161","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,3,3,164,280,163,117
"7162","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,4,4,163,274,142,0
"7163","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,588,164,2
"7164","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,1,1,166,1069,167,30
"7165","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,122,102,20
"7166","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,4,4,163,229,146,83
"7167","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,9,8,159,323,167,156
"7168","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,2,2,165,453,161,0
"7169","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,0,0,167,901,167,4
"7170","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,3,3,164,1279,167,120
"7171","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,6,6,161,171,131,40
"7172","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,10,10,157,297,166,131
"7173","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,9,8,159,334,167,167
"7174","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,1,1,166,680,167,0
"7175","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,2,2,165,1123,167,37
"7176","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,4,4,163,1332,167,163
"7177","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,8,8,159,261,160,101
"7178","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,8,8,159,326,167,159
"7179","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,8,8,159,334,167,167
"7180","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,0,0,167,931,167,10
"7181","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1279,167,121
"7182","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,1,1,166,1336,167,167
"7183","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,14,9,158,1,1,0
"7184","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,10,8,159,2,2,0
"7185","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,9,7,160,2,2,0
"7186","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,1,1,166,15,8,0
"7187","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,0,0,167,12,8,0
"7188","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,3,3,0
"7189","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,13,9,158,6,5,1
"7190","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,1,1,166,3,2,1
"7191","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,5,4,163,10,9,1
"7192","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,1,1,166,14,10,0
"7193","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,4,4,163,28,12,0
"7194","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,32,23,0
"7195","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,16,11,156,12,11,1
"7196","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,12,10,157,15,13,2
"7197","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,14,9,158,24,21,3
"7198","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,0,0,167,39,21,0
"7199","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,3,3,164,54,31,0
"7200","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,98,49,0
"7201","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,11,9,158,24,22,2
"7202","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,13,8,159,44,36,8
"7203","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,10,8,159,87,67,20
"7204","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,2,1,166,83,50,0
"7205","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,2,2,165,142,67,0
"7206","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,6,5,162,301,98,4
"7207","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,6,6,161,44,40,4
"7208","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,7,4,163,93,70,23
"7209","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,10,8,159,166,115,51
"7210","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,0,0,167,166,69,0
"7211","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,348,111,3
"7212","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,0,0,167,738,148,23
"7213","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,1,1,166,79,56,23
"7214","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,9,8,159,180,126,54
"7215","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,7,7,160,264,150,114
"7216","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,313,98,2
"7217","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,1,1,166,579,140,15
"7218","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,3,3,164,1085,166,74
"7219","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,11,5,162,139,95,44
"7220","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,12,8,159,243,144,99
"7221","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,8,8,159,322,165,157
"7222","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,3,3,164,508,136,13
"7223","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,953,162,54
"7224","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,3,2,165,1293,167,139
"7225","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,12,11,156,204,128,76
"7226","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,4,4,163,294,162,132
"7227","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,8,6,161,332,167,165
"7228","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,0,0,167,771,151,28
"7229","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1199,166,100
"7230","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,3,3,164,1332,167,163
"7231","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,10,6,161,263,153,110
"7232","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,5,5,162,327,167,160
"7233","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,8,7,160,334,167,167
"7234","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,3,2,165,936,164,37
"7235","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,1,1,166,1283,166,133
"7236","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,4,4,163,1336,167,167
"7237","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,37,11,156,4,4,0
"7238","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,10,4,163,4,3,1
"7239","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,4,3,164,2,2,0
"7240","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,4,3,164,13,6,0
"7241","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,2,2,165,16,7,0
"7242","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,3,3,164,20,8,0
"7243","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,10,5,162,4,3,1
"7244","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,4,3,164,14,9,5
"7245","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,34,7,160,5,4,1
"7246","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,6,5,162,38,13,2
"7247","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,2,2,165,16,7,0
"7248","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,3,3,164,35,9,3
"7249","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,20,6,161,11,6,5
"7250","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,9,3,164,13,9,4
"7251","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,20,8,159,55,35,20
"7252","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,3,2,165,75,17,2
"7253","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,2,1,166,103,22,7
"7254","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,3,2,165,153,35,6
"7255","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,17,8,159,26,20,6
"7256","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,7,2,165,44,29,15
"7257","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,12,5,162,102,59,43
"7258","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,3,3,164,128,27,4
"7259","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,2,2,165,176,39,6
"7260","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,3,2,165,413,88,19
"7261","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,23,8,159,58,38,20
"7262","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,11,5,162,110,65,45
"7263","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,26,9,158,214,116,98
"7264","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,5,3,164,218,47,10
"7265","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,1,1,166,498,87,37
"7266","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,0,0,167,759,122,61
"7267","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,14,4,163,104,60,44
"7268","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,2,2,165,179,104,75
"7269","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,22,7,160,295,152,143
"7270","bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,0,0,167,364,72,20
"7271","bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,2,1,166,739,121,58
"7272","bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,0,0,167,1123,155,119
"7273","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,8,2,165,159,96,63
"7274","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,23,4,163,252,132,120
"7275","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,15,6,161,330,167,163
"7276","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,3,2,165,637,106,44
"7277","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,3,2,165,1055,150,101
"7278","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,9,6,161,1304,165,158
"7279","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,35,7,160,218,121,97
"7280","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,9,5,162,295,153,142
"7281","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,34,9,158,334,167,167
"7282","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,1,1,166,806,130,65
"7283","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,4,3,164,1241,164,139
"7284","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,0,0,167,1334,167,165
"7285","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,16,5,162,273,145,128
"7286","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,2,2,165,329,166,163
"7287","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,15,4,163,334,167,167
"7288","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,2,1,166,1042,148,104
"7289","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,3,2,165,1321,166,162
"7290","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,3,2,165,1336,167,167
"7291","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,7,7,160,3,3,0
"7292","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,7,7,160,4,4,0
"7293","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,4,4,163,1,1,0
"7294","bt","bglm",167,25,0.1,2,8,0.001,0,0,0,3,3,164,5,5,0
"7295","bt","bglm",167,50,0.1,2,8,0.001,0,0,0,1,1,166,4,4,0
"7296","bt","bglm",167,100,0.1,2,8,0.001,0,0,0,5,5,162,8,8,0
"7297","bt","bglm",167,25,0.1,8,2,0.025,0,0,0,8,8,159,2,2,0
"7298","bt","bglm",167,50,0.1,8,2,0.025,0,0,0,8,8,159,3,3,0
"7299","bt","bglm",167,100,0.1,8,2,0.025,0,0,0,9,9,158,12,12,0
"7300","bt","bglm",167,25,0.1,2,8,0.025,0,0,0,3,3,164,14,12,0
"7301","bt","bglm",167,50,0.1,2,8,0.025,0,0,0,3,3,164,19,19,0
"7302","bt","bglm",167,100,0.1,2,8,0.025,0,0,0,2,2,165,26,25,0
"7303","bt","bglm",167,25,0.1,8,2,0.05,0,0,0,6,6,161,12,12,0
"7304","bt","bglm",167,50,0.1,8,2,0.05,0,0,0,7,7,160,12,12,0
"7305","bt","bglm",167,100,0.1,8,2,0.05,0,0,0,5,5,162,19,19,0
"7306","bt","bglm",167,25,0.1,2,8,0.05,0,0,0,2,2,165,28,26,0
"7307","bt","bglm",167,50,0.1,2,8,0.05,0,0,0,1,1,166,49,45,0
"7308","bt","bglm",167,100,0.1,2,8,0.05,0,0,0,0,0,167,93,76,0
"7309","bt","bglm",167,25,0.1,8,2,0.075,0,0,0,8,8,159,24,23,1
"7310","bt","bglm",167,50,0.1,8,2,0.075,0,0,0,4,4,163,40,40,0
"7311","bt","bglm",167,100,0.1,8,2,0.075,0,0,0,8,8,159,77,72,5
"7312","bt","bglm",167,25,0.1,2,8,0.075,0,0,0,0,0,167,70,59,0
"7313","bt","bglm",167,50,0.1,2,8,0.075,0,0,0,2,2,165,155,104,0
"7314","bt","bglm",167,100,0.1,2,8,0.075,0,0,0,1,1,166,340,153,0
"7315","bt","bglm",167,25,0.1,8,2,0.1,0,0,0,4,4,163,52,47,5
"7316","bt","bglm",167,50,0.1,8,2,0.1,0,0,0,8,8,159,92,82,10
"7317","bt","bglm",167,100,0.1,8,2,0.1,0,0,0,6,6,161,183,135,48
"7318","bt","bglm",167,25,0.1,2,8,0.1,0,0,0,0,0,167,141,99,0
"7319","bt","bglm",167,50,0.1,2,8,0.1,0,0,0,3,3,164,296,143,0
"7320","bt","bglm",167,100,0.1,2,8,0.1,0,0,0,1,1,166,667,166,0
"7321","bt","bglm",167,25,0.1,8,2,0.125,0,0,0,3,3,164,80,72,8
"7322","bt","bglm",167,50,0.1,8,2,0.125,0,0,0,5,5,162,145,107,38
"7323","bt","bglm",167,100,0.1,8,2,0.125,0,0,0,12,12,155,264,155,109
"7324","bt","bglm",167,25,0.1,2,8,0.125,0,0,0,1,1,166,280,137,0
"7325","bt","bglm",167,50,0.1,2,8,0.125,0,0,0,1,1,166,575,166,0
"7326","bt","bglm",167,100,0.1,2,8,0.125,0,0,0,0,0,167,1075,167,25
"7327","bt","bglm",167,25,0.1,8,2,0.15,0,0,0,9,9,158,133,105,28
"7328","bt","bglm",167,50,0.1,8,2,0.15,0,0,0,11,11,156,235,153,82
"7329","bt","bglm",167,100,0.1,8,2,0.15,0,0,0,6,6,161,316,167,149
"7330","bt","bglm",167,25,0.1,2,8,0.15,0,0,0,3,3,164,470,164,0
"7331","bt","bglm",167,50,0.1,2,8,0.15,0,0,0,1,1,166,871,167,8
"7332","bt","bglm",167,100,0.1,2,8,0.15,0,0,0,2,2,165,1271,167,112
"7333","bt","bglm",167,25,0.1,8,2,0.175,0,0,0,6,6,161,182,128,54
"7334","bt","bglm",167,50,0.1,8,2,0.175,0,0,0,9,9,158,292,164,128
"7335","bt","bglm",167,100,0.1,8,2,0.175,0,0,0,6,6,161,334,167,167
"7336","bt","bglm",167,25,0.1,2,8,0.175,0,0,0,0,0,167,716,167,1
"7337","bt","bglm",167,50,0.1,2,8,0.175,0,0,0,1,1,166,1166,167,60
"7338","bt","bglm",167,100,0.1,2,8,0.175,0,0,0,3,3,164,1328,167,159
"7339","bt","bglm",167,25,0.1,8,2,0.2,0,0,0,4,4,163,237,154,83
"7340","bt","bglm",167,50,0.1,8,2,0.2,0,0,0,7,7,160,327,167,160
"7341","bt","bglm",167,100,0.1,8,2,0.2,0,0,0,8,8,159,334,167,167
"7342","bt","bglm",167,25,0.1,2,8,0.2,0,0,0,1,1,166,929,167,11
"7343","bt","bglm",167,50,0.1,2,8,0.2,0,0,0,1,1,166,1275,167,112
"7344","bt","bglm",167,100,0.1,2,8,0.2,0,0,0,2,2,165,1334,167,165
"7345","bt","bglm",167,25,0.1,8,2,0.001,0.5,0,0,8,7,160,1,1,0
"7346","bt","bglm",167,50,0.1,8,2,0.001,0.5,0,0,5,4,163,2,2,0
"7347","bt","bglm",167,100,0.1,8,2,0.001,0.5,0,0,4,4,163,2,2,0
"7348","bt","bglm",167,25,0.1,2,8,0.001,0.5,0,0,4,4,163,6,5,0
"7349","bt","bglm",167,50,0.1,2,8,0.001,0.5,0,0,5,5,162,12,12,0
"7350","bt","bglm",167,100,0.1,2,8,0.001,0.5,0,0,2,2,165,9,7,0
"7351","bt","bglm",167,25,0.1,8,2,0.025,0.5,0,0,8,4,163,3,3,0
"7352","bt","bglm",167,50,0.1,8,2,0.025,0.5,0,0,9,6,161,8,6,2
"7353","bt","bglm",167,100,0.1,8,2,0.025,0.5,0,0,15,8,159,14,11,3
"7354","bt","bglm",167,25,0.1,2,8,0.025,0.5,0,0,5,5,162,14,10,0
"7355","bt","bglm",167,50,0.1,2,8,0.025,0.5,0,0,0,0,167,34,20,0
"7356","bt","bglm",167,100,0.1,2,8,0.025,0.5,0,0,2,2,165,25,17,0
"7357","bt","bglm",167,25,0.1,8,2,0.05,0.5,0,0,11,8,159,6,6,0
"7358","bt","bglm",167,50,0.1,8,2,0.05,0.5,0,0,4,3,164,14,12,2
"7359","bt","bglm",167,100,0.1,8,2,0.05,0.5,0,0,13,12,155,27,23,4
"7360","bt","bglm",167,25,0.1,2,8,0.05,0.5,0,0,2,2,165,29,19,0
"7361","bt","bglm",167,50,0.1,2,8,0.05,0.5,0,0,2,2,165,63,29,0
"7362","bt","bglm",167,100,0.1,2,8,0.05,0.5,0,0,1,1,166,110,53,1
"7363","bt","bglm",167,25,0.1,8,2,0.075,0.5,0,0,9,6,161,26,19,7
"7364","bt","bglm",167,50,0.1,8,2,0.075,0.5,0,0,1,1,166,46,38,8
"7365","bt","bglm",167,100,0.1,8,2,0.075,0.5,0,0,8,6,161,78,60,18
"7366","bt","bglm",167,25,0.1,2,8,0.075,0.5,0,0,3,3,164,82,41,0
"7367","bt","bglm",167,50,0.1,2,8,0.075,0.5,0,0,1,1,166,125,58,0
"7368","bt","bglm",167,100,0.1,2,8,0.075,0.5,0,0,1,1,166,294,102,1
"7369","bt","bglm",167,25,0.1,8,2,0.1,0.5,0,0,16,9,158,64,50,14
"7370","bt","bglm",167,50,0.1,8,2,0.1,0.5,0,0,5,4,163,81,63,18
"7371","bt","bglm",167,100,0.1,8,2,0.1,0.5,0,0,11,9,158,178,116,62
"7372","bt","bglm",167,25,0.1,2,8,0.1,0.5,0,0,3,3,164,162,69,0
"7373","bt","bglm",167,50,0.1,2,8,0.1,0.5,0,0,1,1,166,344,112,2
"7374","bt","bglm",167,100,0.1,2,8,0.1,0.5,0,0,4,4,163,665,152,15
"7375","bt","bglm",167,25,0.1,8,2,0.125,0.5,0,0,16,12,155,68,52,16
"7376","bt","bglm",167,50,0.1,8,2,0.125,0.5,0,0,3,3,164,152,104,48
"7377","bt","bglm",167,100,0.1,8,2,0.125,0.5,0,0,8,5,162,269,153,116
"7378","bt","bglm",167,25,0.1,2,8,0.125,0.5,0,0,2,2,165,268,92,4
"7379","bt","bglm",167,50,0.1,2,8,0.125,0.5,0,0,0,0,167,601,139,13
"7380","bt","bglm",167,100,0.1,2,8,0.125,0.5,0,0,1,1,166,1092,164,71
"7381","bt","bglm",167,25,0.1,8,2,0.15,0.5,0,0,3,3,164,144,100,44
"7382","bt","bglm",167,50,0.1,8,2,0.15,0.5,0,0,4,3,164,235,146,89
"7383","bt","bglm",167,100,0.1,8,2,0.15,0.5,0,0,9,9,158,320,167,153
"7384","bt","bglm",167,25,0.1,2,8,0.15,0.5,0,0,3,3,164,464,132,8
"7385","bt","bglm",167,50,0.1,2,8,0.15,0.5,0,0,1,1,166,860,155,39
"7386","bt","bglm",167,100,0.1,2,8,0.15,0.5,0,0,1,1,166,1274,167,133
"7387","bt","bglm",167,25,0.1,8,2,0.175,0.5,0,0,10,8,159,197,122,75
"7388","bt","bglm",167,50,0.1,8,2,0.175,0.5,0,0,5,5,162,278,153,125
"7389","bt","bglm",167,100,0.1,8,2,0.175,0.5,0,0,6,6,161,333,167,166
"7390","bt","bglm",167,25,0.1,2,8,0.175,0.5,0,0,2,2,165,702,145,22
"7391","bt","bglm",167,50,0.1,2,8,0.175,0.5,0,0,1,1,166,1187,166,101
"7392","bt","bglm",167,100,0.1,2,8,0.175,0.5,0,0,2,2,165,1332,167,164
"7393","bt","bglm",167,25,0.1,8,2,0.2,0.5,0,0,13,10,157,254,148,106
"7394","bt","bglm",167,50,0.1,8,2,0.2,0.5,0,0,7,5,162,324,165,159
"7395","bt","bglm",167,100,0.1,8,2,0.2,0.5,0,0,7,7,160,334,167,167
"7396","bt","bglm",167,25,0.1,2,8,0.2,0.5,0,0,2,2,165,981,163,52
"7397","bt","bglm",167,50,0.1,2,8,0.2,0.5,0,0,4,4,163,1267,167,133
"7398","bt","bglm",167,100,0.1,2,8,0.2,0.5,0,0,1,1,166,1336,167,167
"7399","bt","bglm",167,25,0.1,8,2,0.001,0.9,0,0,22,7,160,1,1,0
"7400","bt","bglm",167,50,0.1,8,2,0.001,0.9,0,0,20,6,161,4,3,1
"7401","bt","bglm",167,100,0.1,8,2,0.001,0.9,0,0,25,5,162,0,0,0
"7402","bt","bglm",167,25,0.1,2,8,0.001,0.9,0,0,5,4,163,17,7,0
"7403","bt","bglm",167,50,0.1,2,8,0.001,0.9,0,0,3,2,165,31,7,2
"7404","bt","bglm",167,100,0.1,2,8,0.001,0.9,0,0,6,3,164,7,3,0
"7405","bt","bglm",167,25,0.1,8,2,0.025,0.9,0,0,14,3,164,6,4,2
"7406","bt","bglm",167,50,0.1,8,2,0.025,0.9,0,0,8,4,163,9,6,3
"7407","bt","bglm",167,100,0.1,8,2,0.025,0.9,0,0,2,2,165,18,11,7
"7408","bt","bglm",167,25,0.1,2,8,0.025,0.9,0,0,5,4,163,19,5,0
"7409","bt","bglm",167,50,0.1,2,8,0.025,0.9,0,0,4,3,164,65,17,2
"7410","bt","bglm",167,100,0.1,2,8,0.025,0.9,0,0,1,1,166,28,8,1
"7411","bt","bglm",167,25,0.1,8,2,0.05,0.9,0,0,26,6,161,22,13,9
"7412","bt","bglm",167,50,0.1,8,2,0.05,0.9,0,0,27,7,160,23,14,9
"7413","bt","bglm",167,100,0.1,8,2,0.05,0.9,0,0,2,2,165,35,22,13
"7414","bt","bglm",167,25,0.1,2,8,0.05,0.9,0,0,2,2,165,78,18,5
"7415","bt","bglm",167,50,0.1,2,8,0.05,0.9,0,0,1,1,166,88,24,1
"7416","bt","bglm",167,100,0.1,2,8,0.05,0.9,0,0,4,2,165,199,45,9
"7417","bt","bglm",167,25,0.1,8,2,0.075,0.9,0,0,15,4,163,28,17,11
"7418","bt","bglm",167,50,0.1,8,2,0.075,0.9,0,0,24,9,158,54,34,20
"7419","bt","bglm",167,100,0.1,8,2,0.075,0.9,0,0,18,5,162,106,65,41
"7420","bt","bglm",167,25,0.1,2,8,0.075,0.9,0,0,5,4,163,111,27,2
"7421","bt","bglm",167,50,0.1,2,8,0.075,0.9,0,0,1,1,166,165,41,9
"7422","bt","bglm",167,100,0.1,2,8,0.075,0.9,0,0,4,3,164,479,88,30
"7423","bt","bglm",167,25,0.1,8,2,0.1,0.9,0,0,15,5,162,57,35,22
"7424","bt","bglm",167,50,0.1,8,2,0.1,0.9,0,0,15,4,163,115,69,46
"7425","bt","bglm",167,100,0.1,8,2,0.1,0.9,0,0,16,4,163,206,116,90
"7426","bt","bglm",167,25,0.1,2,8,0.1,0.9,0,0,6,4,163,232,48,16
"7427","bt","bglm",167,50,0.1,2,8,0.1,0.9,0,0,6,5,162,363,67,28
"7428","bt","bglm",167,100,0.1,2,8,0.1,0.9,0,0,2,2,165,806,128,78
"7429","bt","bglm",167,25,0.1,8,2,0.125,0.9,0,0,11,5,162,96,57,39
"7430","bt","bglm",167,50,0.1,8,2,0.125,0.9,0,0,24,9,158,194,114,80
"7431","bt","bglm",167,100,0.1,8,2,0.125,0.9,0,0,6,4,163,305,157,148
"7432","bt","bglm",167,25,0.1,2,8,0.125,0.9,0,0,3,2,165,371,71,24
"7433","bt","bglm",167,50,0.1,2,8,0.125,0.9,0,0,1,1,166,747,121,67
"7434","bt","bglm",167,100,0.1,2,8,0.125,0.9,0,0,5,4,163,1150,152,128
"7435","bt","bglm",167,25,0.1,8,2,0.15,0.9,0,0,8,3,164,142,82,60
"7436","bt","bglm",167,50,0.1,8,2,0.15,0.9,0,0,46,11,156,256,135,121
"7437","bt","bglm",167,100,0.1,8,2,0.15,0.9,0,0,17,5,162,329,166,163
"7438","bt","bglm",167,25,0.1,2,8,0.15,0.9,0,0,2,2,165,621,102,51
"7439","bt","bglm",167,50,0.1,2,8,0.15,0.9,0,0,7,5,162,1021,149,102
"7440","bt","bglm",167,100,0.1,2,8,0.15,0.9,0,0,7,5,162,1282,166,153
"7441","bt","bglm",167,25,0.1,8,2,0.175,0.9,0,0,5,4,163,203,111,92
"7442","bt","bglm",167,50,0.1,8,2,0.175,0.9,0,0,10,3,164,294,149,145
"7443","bt","bglm",167,100,0.1,8,2,0.175,0.9,0,0,18,6,161,334,167,167
"7444","bt","bglm",167,25,0.1,2,8,0.175,0.9,0,0,2,2,165,874,137,81
"7445","bt","bglm",167,50,0.1,2,8,0.175,0.9,0,0,1,1,166,1255,165,142
"7446","bt","bglm",167,100,0.1,2,8,0.175,0.9,0,0,10,6,161,1335,167,166
"7447","bt","bglm",167,25,0.1,8,2,0.2,0.9,0,0,15,7,160,281,147,134
"7448","bt","bglm",167,50,0.1,8,2,0.2,0.9,0,0,16,6,161,324,163,161
"7449","bt","bglm",167,100,0.1,8,2,0.2,0.9,0,0,33,7,160,334,167,167
"7450","bt","bglm",167,25,0.1,2,8,0.2,0.9,0,0,3,2,165,1070,150,108
"7451","bt","bglm",167,50,0.1,2,8,0.2,0.9,0,0,2,1,166,1311,166,159
"7452","bt","bglm",167,100,0.1,2,8,0.2,0.9,0,0,8,5,162,1336,167,167
"7453","bt","bglm",167,25,0.1,8,2,0.001,0,0,0,8,8,159,1,1,0
"7454","bt","bglm",167,50,0.1,8,2,0.001,0,0,0,12,12,155,3,3,0
"7455","bt","bglm",167,100,0.1,8,2,0.001,0,0,0,8,8,159,0,0,0
